ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_DM,Z_1960C,FAC_1,FAC_2,FAC_3
59150239,-1.483512,0,-1.342842,-0.862426,-0.023882,-0.024939,0,-0.588737,0,0,-1.159806,,,
59150240,-1.483509,-0.939951,-0.282582,-0.893247,-0.022738,-0.068063,-0.720555,-0.427217,-0.378768,0,-0.941033,-0.67019,-0.68981,-0.52252
59150241,-1.483515,-1.289893,-1.403676,-0.677497,-0.022539,-0.971115,0,-0.310115,0.649055,0,-0.109764,,,
59150242,0.802734,-0.132121,0.204095,-0.32305,-0.023086,-0.060007,0,1.446411,1.910439,0,-0.142015,,,
59150243,-1.483501,0,-0.725805,-1.263105,-0.021793,-1.04675,-0.721061,-0.739488,-1.05071,0,-0.620506,,,
59150244,-1.483518,0,0,-0.908658,-0.026171,-1.59576,0,-0.91436,0,-0.585408,-0.726684,,,
59150245,-1.483512,-0.883555,-1.029978,-0.95489,-0.026072,-1.485195,0,-0.310115,0,0,-0.04878,,,
59150246,-1.483518,0,-1.334151,-0.168943,-0.026022,-0.791654,0,-0.520898,0,0,-0.078871,,,
59150249,-1.483518,-0.479963,-0.769258,-0.477158,-0.025922,-0.395345,-0.673825,-0.772359,0,0,0.561062,,,
59150250,-1.483515,-1.178877,1.577219,-0.615854,-0.026171,-0.645886,-0.662633,-0.561048,0,0,0.599177,,,
59150251,1.299694,0,-0.352107,0.093039,-0.02224,-0.556805,0,-0.61458,0,0,-0.193617,,,
59150252,-1.483509,-1.418478,-1.05605,-0.692908,-0.021942,-0.708766,-0.713583,-0.895624,0,0,0,,,
59150253,0.301928,1.176723,1.099233,0.093039,-0.022539,0.026532,-0.107394,0.134871,0,0,1.03623,,,
59150254,1.009115,-1.091035,-0.334726,0.062218,-0.022539,-0.507125,-0.535609,-0.159556,0,0,2.098371,,,
59150255,-1.483521,0,0.742916,-0.199765,-0.026121,-0.602936,-0.1556,-0.989305,0,0,-0.772967,,,
59150260,-1.483506,-1.152142,0.065045,-0.769962,-0.026121,-0.318865,0.099079,-0.772359,0,0,0,,,
59150261,-1.483506,-0.399891,-0.830093,-0.338461,-0.026171,-0.453471,-0.253756,0,0,0,0,,,
59150262,0.673031,0.47331,-1.247244,0.031396,-0.022688,-0.104719,-0.43956,-0.931655,3.807874,0,0,,,
59150263,0.501783,0.13111,-0.308654,0.355022,-0.02229,-1.018117,-0.1556,-0.61458,0,0,0.045964,,,
59150264,-1.483509,0.13111,-0.743186,-1.15523,-0.021892,-0.624787,-0.281405,-0.342052,0,0,0,,,
59150265,0.803076,-0.663284,0.030282,0.586182,-0.023882,-0.126247,0.01168,0.241936,0,0,0,,,
59150266,-0.221389,0.954926,2.003061,0.247146,-0.024778,1.472969,-0.395035,0.509597,-0.150972,0,0,,,
59150267,-0.001987,1.258816,0.438743,0.663236,-0.02433,0.26517,-0.355483,2.165361,-0.801552,0,-1.127334,-0.25763,1.31075,-0.81602
59150268,0.947255,0,-0.969143,-0.631265,-0.024479,0.411951,-0.049486,-0.159556,1.129424,0,-1.077887,,,
59150269,1.208885,-0.757296,-0.178294,0.170093,-0.022688,-1.267225,0.130321,-0.895624,0,0,0,,,
59150270,-1.483515,-1.104615,-0.92569,-1.001123,-0.021892,-1.121912,-0.19066,-0.114946,0,0,-0.417226,,,
59150271,1.118075,-0.911533,-0.091387,0.632415,-0.022439,-0.245021,0.060785,-0.476523,0,0,-0.772967,,,
59150272,0.727083,-0.263737,0.325764,0.293379,-0.022041,-0.34847,-0.43956,-0.702751,0,0,-0.21127,,,
59150273,-1.483515,-0.644188,0.351836,-0.615854,-0.026072,-1.401361,0.243229,-0.342052,0,0,-0.886082,,,
59150274,0.286427,-0.42381,1.525075,0.786522,-0.022838,-0.34847,0.070404,-0.739488,-0.53163,0,-0.137715,0.44935,-0.6399,-0.70414
59150275,0.543441,-0.663284,0.768988,0.74029,-0.026171,0.387111,0.201276,-0.801943,0,0,-0.27747,,,
59150276,0.503949,0.485111,0.160642,-0.184354,-0.022937,0.227426,-0.142216,0,0,0,0.644915,,,
59150277,0.435165,-0.4133,-0.152222,0.262557,-0.022987,0.304312,-0.142216,-0.561048,0,0,-0.010665,,,
59150278,0.310277,0.394341,1.499003,0.231736,-0.022589,0.292981,-0.201584,0.28917,0,0,-0.857993,,,
59150279,0.517426,-0.934232,-0.92569,1.094737,-0.02239,-0.040135,0.020527,-0.761793,0,0,-1.250484,,,
59150280,-0.540662,2.587935,4.097509,-0.400104,0,2.801548,-0.453741,0,-0.231111,0,-1.005669,,,
59150281,0.883201,-0.044378,-0.882237,-0.800783,-0.024131,1.472969,-0.045199,1.134139,0,0,-0.890244,,,
59150282,0.937026,0.154232,0.716844,0.385843,-0.02229,-0.29847,0.093723,-0.427217,-0.562495,0,-0.719399,0.14178,-0.41109,-0.92726
59150283,-1.483518,-0.968821,0.012901,-0.677497,-0.026121,0.011532,0.144397,-0.931655,0,0,-0.457156,,,
59150284,-1.483518,-0.679365,-0.821402,0.3242,-0.022041,0.544918,-0.154506,-0.427217,-0.231111,0,0.185929,0.05709,-1.0116,0.05862
59150285,1.069237,-0.235534,-0.021862,-0.245997,-0.021942,-0.29847,-0.214942,-0.772359,0,0,-0.943364,,,
59150286,0.6738,-0.382191,-0.25651,-0.30764,-0.022489,-0.685972,-0.045199,-0.597547,-0.577309,0,0.376585,-0.40707,-1.00928,-0.40091
59150287,-1.483512,-0.812135,-0.951762,-0.30764,-0.022589,-0.5199,-0.485189,-0.739488,0.490137,0,-0.74087,-0.54415,-1.00995,0.0696
59150288,-1.483518,0,-1.029978,-0.507979,-0.02229,-0.791654,-0.250232,-0.597547,0,0,0,,,
59150289,1.262168,-0.154057,-0.230438,-0.477158,-0.022639,-1.383476,0.300974,-0.61458,0,0,-0.52903,,,
59150290,1.205579,-0.312483,-0.473776,-0.692908,-0.022589,-0.602936,0.09601,-0.661421,0,0,0.141796,,,
59150291,0.835958,1.068088,1.047089,-0.538801,-0.02224,0.57341,-0.259526,-0.114946,0,0,-0.696736,,,
59150292,0.626557,-0.931786,-0.473776,0.478307,-0.022539,-0.507125,0.384145,-0.04147,0,0,-0.59192,,,
59150293,0.451634,-0.195994,0.204095,0.416664,-0.022439,-0.645886,0.221816,-0.520898,0,0,-0.647411,,,
59150294,0.83932,-0.439224,-0.664971,0.53995,-0.023136,-0.453471,0.524961,-0.739488,0,0,-0.864443,,,
59150295,0.522812,-0.154057,-1.05605,1.325897,-0.022788,-0.060007,0.069325,-0.61458,0,0,0.036979,,,
59150296,0.486511,0.504021,1.342571,0.247146,-0.022738,0.476535,0.144397,0.115149,-0.645828,0,0.786821,0.39841,-0.0887,-0.04719
59150297,0.52227,-0.128596,0.021591,-0.415515,-0.023335,0.331221,-0.148979,0.04119,0,0,0.7108,,,
59150298,-1.483521,-0.235534,-0.743186,-0.292229,-0.022539,0.026532,0.454071,-0.61458,0,0,-0.097785,,,
59150299,0.9413,-0.981042,-0.082697,0.216325,-0.022887,-0.060007,0.109989,-0.661421,0,0,-0.816527,,,
59150300,1.220396,-0.47091,-0.917,-0.492568,-0.022738,-0.602936,0.069325,-0.427217,-0.658517,0,0.514477,-0.52209,-1.20562,-0.45112
59150301,1.214868,-0.629336,-0.699733,-0.215175,-0.022838,0.401534,-0.00902,-0.895624,0,0,1.483447,,,
59150302,1.00447,-0.566799,0.67339,-0.461747,-0.02224,-0.723472,-0.429411,-0.895624,0,0,0.912339,,,
59150303,0.963895,0,-0.030553,-0.014836,-0.022688,-0.480824,-0.378666,-0.49928,-0.398843,0,0.570812,,,
59150304,-1.483512,-1.017063,-0.882237,-0.430926,-0.026022,-0.645886,-0.661388,-0.310115,-0.268098,0,2.436726,-0.83476,-1.2781,1.04878
59150305,-1.483515,-1.178877,-0.830093,-0.492568,-0.026171,-0.602936,-0.522076,-0.661421,0,0,0.823103,,,
59150306,0,0,0,0,-0.021992,0,-0.522076,-0.661421,0,0,2.058441,,,
59150307,-1.483521,-0.510516,0.282311,-0.677497,-0.022539,-0.556805,-0.385376,-0.561048,1.752319,0,2.238126,-0.30119,-0.97541,2.40432
59150308,1.265359,-1.141174,-0.230438,-0.230586,-0.022688,-1.073474,-0.074197,0.134871,0,0,1.986567,,,
59150309,0.464513,-0.550123,-0.569373,0.694058,-0.023435,-0.277524,0.229498,0.04119,-0.639364,0,1.53935,0.01697,-1.10648,0.04811
59150310,0.129996,1.108826,-0.12615,-0.230586,-0.022838,0.089033,0.804492,-0.739488,0,0,0.980328,,,
59150311,0.99786,-1.045205,-0.630208,0.53995,-0.023236,0.227426,1.268514,-1.012726,0,0,1.223773,,,
59150312,0.932267,-0.447612,-0.412942,0.093039,-0.023285,0.026532,0.832869,-0.895624,0,0,2.164138,,,
59150313,0.603506,1.023807,-0.108769,-0.369283,-0.023982,0.34493,0.016079,0.102286,0,0,-1.024858,,,
59150314,0.369772,0.055624,-0.326035,1.788219,-0.022738,0.476535,0.114747,-0.427217,0,0,-0.943364,,,
59150315,0.704317,-0.357748,-0.378179,0.617004,-0.022887,-0.187755,0.069325,-0.702751,0,0,0.908454,,,
59150316,0.109766,1.567707,-0.821402,1.233433,-0.022639,-0.245021,-0.364546,0.04119,0.1028,0,1.312577,-0.17372,-0.08281,0.76976
59150317,0.871319,-0.751988,0.456124,-0.076479,-0.023136,-0.126247,0.396849,-1.033391,0,0,0.508654,,,
59150318,1.061743,-0.953916,-0.160913,-0.384693,-0.023086,-0.556805,0.393647,-0.772359,0,0,-0.798996,,,
59150319,0.66927,-0.357748,0.047663,1.033094,-0.022788,-0.060007,0.144397,-0.427217,0,0,-0.27747,,,
59150320,0.872715,-0.849587,-0.890928,1.094737,-0.022688,0.476535,0.151599,-0.293387,-0.336659,0,-0.553572,0.4202,-1.19511,-0.89847
59150321,0.270727,0.91532,0.256239,0.200914,-0.022937,-0.29847,0.595637,-0.702751,0,0,-0.385282,,,
59150322,0.333755,-0.154057,-0.143531,0.601593,-0.022639,-0.395345,0.15472,-0.49928,0,0,-0.315585,,,
59150323,0.633453,-1.058246,0.169332,-0.061068,-0.022788,-0.13891,-0.180761,-0.114946,0,0,1.900668,,,
59150324,0.886221,-0.968821,-0.230438,-0.09189,-0.022041,0.73487,0.153417,-0.114946,0,0,-0.351458,,,
59150325,0.580682,0.13111,0.047663,0.3242,-0.022688,-0.126247,0.044208,-0.37211,0,0,1.483447,,,
59150326,0.937197,-0.578774,-0.630208,0.170093,-0.022688,0.089033,0.423104,-0.61458,0,0,0.177478,,,
59150327,0.833365,-0.044378,0.412671,-0.415515,-0.022688,0.089033,-0.345451,-0.561048,0,0,0.053529,,,
59150328,0.994213,1.093549,-0.717114,0.031396,-0.023037,0.96972,0.293704,0,0,0,-0.906369,,,
59150329,0.418809,-0.247555,-0.560683,0.555361,-0.022788,0.053805,1.239137,-0.739488,-0.760025,0,0.031824,0.61177,-1.33333,-0.61462
59150330,0.855989,-1.076657,-0.943072,0.170093,-0.023136,-0.723472,1.320591,-0.962539,0,0,0.751637,,,
59150331,0.688902,-0.675036,0.125879,0.308789,-0.022589,-0.29847,1.724942,-0.086558,-0.867505,0,0.012791,0.70024,-1.20824,-0.75149
59150332,0.717709,-0.578774,-0.717114,0.786522,-0.022838,0.238072,1.576349,-0.630872,0,0,0.391571,,,
59150333,0.256765,-0.154057,2.672241,1.618701,-0.02234,-0.5199,1.375541,-0.561048,-0.952358,0,-0.34367,1.35127,-0.471,-1.06984
59150334,1.04818,0.321221,-0.52592,0.709468,-0.022191,-0.060007,0.570989,-0.561048,0,0,0.141796,,,
59150335,1.007234,-0.904497,-0.473776,0.355022,-0.022539,0.544918,1.492241,-0.561048,0,0,-0.078871,,,
59150336,-1.483518,-0.42381,-0.195675,0.093039,-0.021992,0.331221,0.818555,-0.476523,-0.231111,0,1.642327,0.4464,-1.2039,0.86233
59150337,-1.483515,-0.69923,-0.456395,-0.692908,-0.021793,0.011532,0.233941,-0.962539,0,0,2.016162,,,
59150338,0.54612,-0.911533,0.516959,0.817343,-0.023136,0.304312,0.679289,-0.702751,0,0,0.41229,,,
59150339,0.981932,-0.357748,-0.491157,-0.215175,-0.022688,0.476535,0.71256,-0.37211,0,0,1.041684,,,
59150340,0.512782,-0.454233,0.282311,1.063915,-0.022937,-0.187755,1.24607,-0.310115,0.490137,0,1.947865,0.93987,-1.34392,0.98222
59150341,0.88964,-0.308202,-0.543301,-0.230586,-0.023086,-0.126247,0.785423,-0.342052,1.659727,0,1.728208,0.34874,-1.3708,1.76669
59150342,0.400545,1.093549,-0.117459,0.355022,-0.022589,-0.060007,0.086932,-0.310115,0.039357,0,1.986567,0.02758,-0.4867,1.04061
59150343,0.901921,0.238048,-0.152222,-0.93948,-0.022838,-0.263242,-0.348097,0.509597,0.381949,-0.558696,2.112347,-0.63158,-0.45166,1.25896
59150344,1.218829,0.986611,-0.38687,-0.600444,-0.022937,-0.507125,-0.527662,0.241936,0.039357,0,1.164396,-0.78218,-0.14512,0.58537
59150345,0.498934,1.375476,-0.943072,-0.554211,-0.023136,-0.918473,-0.563024,-0.114946,0.070502,0,2.215257,-1.03012,-0.32902,1.26041
59150346,0.48406,1.541531,-0.647589,-0.723729,-0.022738,-0.624787,-0.314082,2.383224,0,0,2.952012,,,
59150347,0.165671,1.85739,1.542456,-0.199765,-0.023634,0.476535,-0.666221,1.044919,-0.450061,0,0.441272,-0.23926,1.18646,0.2745
59150348,0.344526,0.558861,-0.482467,-0.692908,-0.023484,-0.263242,-0.656144,2.212895,0,0,-0.636841,,,
59150349,0.559939,0.409645,-0.230438,0.647825,-0.024032,1.21075,-0.493606,1.847902,-0.042213,0,-0.716237,0.06997,0.57472,-0.3431
59150350,-0.475468,1.960113,2.211636,2.23513,-0.023932,4.492467,-0.669604,2.383224,-0.492252,0,-0.407587,1.84619,2.00949,-0.08706
59150351,0.300902,1.46189,-0.178294,-0.924069,-0.02428,0.089033,0,2.008499,-0.455499,0,-0.864443,,,
59150352,-0.552828,2.503182,2.133421,2.420059,-0.02428,-0.741329,1.096265,2.233334,-0.116367,0,-1.13506,0.86805,1.93328,-0.2644
59150353,0.473688,0.647975,-0.499848,-0.723729,-0.02438,0.73487,-0.363325,-0.239854,0.324851,0,-1.116003,-0.22147,-0.21304,-0.15533
59150354,0.017247,1.755113,0.899347,-0.338461,-0.023833,0.67871,-0.661388,2.383224,2.274918,0,-0.341426,-0.16894,1.63925,1.80717
59150355,-0.723934,1.551853,4.436444,1.218022,-0.025126,2.9953,-0.545471,1.044919,0,0,-1.175898,,,
59150356,0.672803,0.364428,-0.039243,-0.708319,-0.023037,-0.918473,-0.403237,1.044919,0,0,1.552055,,,
59150357,-0.321801,2.278251,1.177448,0.601593,-0.024131,0.834229,-0.570236,2.249394,-0.061405,0,-0.351458,-0.03146,1.89247,0.2978
59150358,1.065675,0.91532,-0.804021,-0.554211,-0.022688,-0.837603,-0.382049,-0.661421,1.752319,0,2.098371,-0.5933,-0.8187,2.11281
59150359,-0.350523,1.665113,1.19483,1.187201,-0.024529,-0.685972,-0.180761,2.851631,-0.471526,0,-1.18829,-0.28981,1.93857,-0.57848
59150360,-0.268717,1.935867,2.307234,0.185504,-0.023833,1.057788,-0.410136,1.847902,-0.72196,0,-0.087939,0.19959,1.76184,-0.03769
59150361,0.854764,0.772736,-0.38687,-0.600444,-0.022937,0.67871,0.10528,-0.427217,0.434656,0,0.351429,0.05345,-0.55368,0.56003
59150362,0.257278,0.416277,0.890657,0.709468,-0.023534,-0.012942,0.438392,0.04119,1.862833,0,0.574587,0.71333,-0.31433,1.45868
59150363,0.694401,0.425189,-0.143531,-0.09189,-0.026171,-0.187755,-0.253756,0.241936,-0.427815,0,1.452002,-0.37953,-0.39921,0.36857
59150364,0.28996,0.896559,-0.021862,0.062218,-0.02428,0.67871,-0.005445,0.509597,-0.591734,0,-0.21127,0.02431,0.12596,-0.31241
59150365,0.483604,1.222612,-0.439013,-0.507979,-0.023932,-0.104719,0.194615,0,0,0,0.893583,,,
59150366,0.198638,0.21666,0.690772,0.771111,-0.022987,0.694505,-0.214045,-0.159556,-0.303235,0,1.2822,0.43296,-0.44912,0.3225
59150367,0.947853,0.253324,-0.769258,-0.924069,-0.023037,-0.318865,0.05994,-0.342052,0,0,0.936195,,,
59150368,0.442317,0.489869,0.908038,0.694058,-0.022838,0.941538,1.399566,-0.931655,0,0,1.223773,,,
59150369,0.373305,1.234257,-0.108769,0.663236,-0.023285,0.73487,0.924426,-0.801943,-0.952358,0,0.399806,0.71792,-0.6117,-0.29858
59150370,0.060928,0.765837,0.490887,0.262557,-0.024131,0.544918,0.481907,0.102286,-0.457955,0,-0.602063,0.4225,-0.03331,-0.42006
59150371,1.048579,0.489869,-1.099503,-0.970301,-0.022887,0.476535,0.725036,-0.853042,-0.789496,0,2.522145,-0.06731,-1.44052,0.75821
59150372,0.190831,0.986611,0.629937,1.063915,-0.023186,0.476535,0.468679,-0.239854,0.724542,0,0.351429,0.82263,-0.21534,0.68932
59150373,1.269007,-0.819447,-0.995215,-0.168943,-0.022788,-0.5199,-0.035646,-0.066904,-0.760025,0,1.371643,-0.49419,-1.31948,-0.21517
59150375,0.561335,-0.1095,-0.134841,0.663236,-0.022688,-0.507125,0.976647,-0.342052,0,0,0.736883,,,
59150376,0.739193,1.271779,-0.39556,0.123861,-0.022738,-0.556805,0.171992,0,0,0,0.536399,,,
59150377,1.089809,0.008895,-0.152222,-0.215175,-0.022788,-0.126247,-0.286593,-0.239854,0,0,1.483447,,,
59150378,0.906908,-0.024436,-0.664971,0.308789,-0.022987,0.476535,-0.453741,-0.739488,0,0,1.339699,,,
59150379,0.225536,-0.557011,0.67339,0.046807,-0.023285,-0.032062,-0.382049,-0.49928,0,0,0.141796,,,
59150380,0.544666,0.701444,0.091116,-0.338461,-0.022887,0.694505,-0.482693,-0.342052,-0.779886,0,0.2536,-0.18571,-0.25446,-0.3152
59150381,0.365754,0.21666,0.482196,-0.30764,-0.023037,0.089033,0.441975,-0.661421,0,0,-0.126535,,,
59150382,1.218573,-0.831329,-0.213056,-0.662086,-0.022788,0.617445,-0.195489,-0.931655,1.752319,0,1.689855,0.22666,-1.56762,1.65953
59150383,1.189338,-0.003969,-0.065315,-0.554211,-0.022887,-0.126247,-0.081094,-0.239854,0,0,1.907127,,,
59150384,0.97156,-0.20498,-0.065315,0.277968,-0.022688,-0.624787,-0.02024,0.322234,0,0,1.160014,,,
59150385,0.450808,0.753293,-0.317344,1.295076,-0.023285,-0.453471,0.709473,-0.561048,0,0,-0.27747,,,
59150386,0.538341,-0.672543,-0.282582,0.370432,-0.022489,0.155843,0.344094,-0.989305,0,0,0.446717,,,
59150387,0.508679,0.157844,-0.195675,0.10845,-0.022937,-0.556805,0.543877,-0.895624,0,0,-0.27747,,,
59150388,1.186688,-0.22361,-0.578064,0.509129,-0.02239,0.185908,0.576196,-1.119645,0,0,0.1827,,,
59150389,0.574043,-0.76513,-1.212482,1.757398,-0.021942,-0.5199,1.026969,-0.853042,0,0,-1.056107,,,
59150390,0.605273,-0.235534,0.421361,1.094737,-0.022838,0.203004,0.711676,-0.895624,0.284066,0,-0.816527,0.92431,-0.9759,-0.47808
59150391,-0.478289,1.797087,4.697164,4.408043,-0.022639,3.133693,0.892776,-0.239854,0,0,-0.74087,,,
59150392,0.647899,0.558861,0.27362,0.894397,-0.021992,-0.060007,1.812642,-0.561048,0,0,-0.789907,,,
59150393,0.893858,-0.113319,-0.2652,0.262557,-0.02234,0.617445,0.812372,-0.661421,-0.107468,0,-0.816527,0.65819,-1.01313,-0.60347
59150394,0.168976,0.616665,2.055205,1.356719,-0.02234,0.350858,1.857283,-1.05176,0,0,-1.127334,,,
59150395,0.321332,0.13111,0.93411,0.801933,-0.022887,0.173272,2.450364,-1.09637,0,0,-0.52903,,,
59150396,-0.363943,1.715891,1.099233,2.944024,-0.022838,0.155843,2.733956,1.568604,0,0,-0.155748,,,
59150397,0.226533,0.075916,0.508268,1.048504,-0.021842,2.026544,2.002442,-1.012726,0,0,-0.236896,,,
59150398,0.591282,-0.20498,-0.664971,0.370432,-0.022887,0.026532,1.421803,0,0,0,-0.816527,,,
59150399,0.441234,1.041805,0.317074,-0.076479,-0.023186,0.67871,1.362449,-0.895624,0.536669,0,-0.361324,0.95194,-0.65383,0.39178
59150400,0.854251,0.364428,-1.195101,0.000575,-0.022788,1.516672,0.56668,-0.739488,1.129424,0,0.408602,0.72515,-1.18544,0.95487
59150401,0.227958,0.07278,-0.074006,0.817343,-0.022589,-0.087105,1.089437,-0.702751,2.375215,0,-0.27747,1.00293,-1.02913,1.33597
59150402,0.649523,-0.263737,0.204095,0.231736,-0.023136,-0.358085,0.397767,-0.801943,0.434656,0,0.657816,0.28744,-1.10971,0.37814
59150403,0.600657,-0.4133,0.308383,0.277968,-0.022489,0.089033,1.228257,-0.702751,0,0,-0.52903,,,
59150404,0.102215,0.253324,2.628788,1.711166,-0.022589,0.96972,1.364723,0,0,0,0.33346,,,
59150405,0.16077,0.742182,2.307234,1.449183,-0.02229,0.834229,1.515811,-0.561048,-0.464455,0,-0.055506,1.76565,-0.26288,-0.32629
59150406,0.425819,0.451923,0.221476,0.925219,-0.022937,0.26517,1.411246,-0.875258,-0.98842,0,0.351429,0.96641,-1.00827,-0.53374
59150407,0.661804,-0.024436,-0.352107,0.647825,-0.023037,0.36582,1.956321,-0.895624,0,0,-0.506161,,,
59150408,0.047193,0.186903,-0.108769,1.680344,-0.022688,-0.012942,1.899218,-1.082987,-0.779886,0,-0.004036,1.31206,-1.32699,-0.63716
59150409,0.103355,-0.842392,-0.52592,0.555361,-0.022738,-0.263242,1.250874,-0.49928,0,0,-1.0148,,,
59150410,0.367264,0.446295,1.177448,1.480005,-0.023186,1.057788,1.279869,-0.739488,0,0,1.044831,,,
59150412,0.563301,-0.921815,-0.25651,0.401254,-0.022589,0.387111,0.900578,-0.989305,0,0,0.206298,,,
59150414,0.756062,0.6137,-0.604136,-0.415515,-0.023037,-0.087105,1.364723,-0.61458,0,0,0.657816,,,
59150415,0.364073,0.852415,0.343145,0.355022,-0.022738,0.793582,1.015716,-0.476523,0.207295,0,-0.730278,0.89601,-0.41771,-0.07436
59150416,0.498307,-0.561439,-0.830093,0.74029,-0.022887,-0.012942,1.166322,-0.561048,0,0,1.100118,,,
59150417,0.804017,-0.748156,-0.534611,0.432075,-0.022838,0.401534,0.434184,0,1.371661,0,0.09647,,,
59150419,0.490585,0.105186,-0.638899,-0.477158,-0.022489,0.57341,0.409832,0.7438,0,0,-0.163125,,,
59150420,0.765237,-0.748156,-0.100078,0.432075,-0.022937,1.057788,1.048535,-0.895624,0,0,0.189712,,,
59150421,0.512012,0.169996,0.53434,1.942327,-0.023186,0.536151,2.062165,-0.801943,0.195081,0,0.408602,1.86424,-1.22862,0.11947
59150422,1.164862,-0.419891,-0.282582,-0.415515,-0.023435,-0.662247,0.501713,-0.853042,0,0,-0.147353,,,
59150423,0.031436,0.558861,1.281736,1.510826,-0.023037,-0.126247,1.705538,-0.239854,1.147744,0,1.868186,1.48475,-0.73816,1.60956
59150424,0.564868,0.526939,0.021591,-0.168943,-0.022838,0.73487,0.007328,0.365472,0,0,1.361479,,,
59150425,0.834989,-0.866975,-0.595445,1.356719,-0.023136,0.476535,0.783854,-0.931655,0,0,0.652207,,,
59150426,0.750534,0.627853,-0.691043,0.185504,-0.026171,0.304312,1.228257,-1.033391,0,0,-0.361324,,,
59150427,0.895567,-0.629336,-0.430323,-0.184354,-0.022589,0.401534,0.696552,-1.012726,0,0,1.052202,,,
59150428,-0.214978,0.465871,1.872701,3.098131,-0.022788,-0.332166,1.06394,1.701905,0,0,-0.892989,,,
59150429,0.520846,-0.536599,0.178023,0.262557,-0.022887,0.476535,0.59261,-0.37211,0,0,-0.185436,,,
59150430,0.487166,-0.69923,-0.065315,1.110147,-0.023285,1.281347,0.958489,-0.427217,0,0,0.141796,,,
59150431,0.247533,-0.724392,0.412671,3.098131,-0.022589,-0.032062,1.016374,-0.739488,0,0,-0.062724,,,
59150432,0.506456,1.599335,0.317074,0.570772,-0.022887,1.119624,0.443574,-0.310115,0.178246,0,-0.379454,0.74612,0.03209,0.1407
59150433,0.433626,-0.099217,-0.134841,0.247146,-0.023335,0.387111,0.599231,-0.49928,0,0,0.593313,,,
59150434,0.302241,-0.200052,-0.160913,1.819041,-0.022838,0.227426,1.338855,-1.012726,0,0,0.309502,,,
59150435,0.407184,-0.938267,0.516959,0.894397,-0.023335,0.476535,1.35812,0,0,0,0,,,
59150436,0.574499,-0.03999,1.168758,0.432075,-0.023484,0.855025,1.761792,-0.801943,0.244913,0,-0.931525,1.53398,-0.91653,-0.32957
59150437,0.131621,0.13111,0.334455,1.988559,-0.023534,0.203004,2.423406,-0.61458,0,0,-0.116214,,,
59150438,0.219524,1.237002,0.951491,-0.045657,-0.023186,0.96972,1.704588,-0.702751,0,0,-0.553572,,,
59150439,0.241863,-0.672543,0.186714,1.896094,-0.022887,0.864037,2.264012,-0.561048,0,0,0.294256,,,
59150440,0.606526,-0.536599,-0.456395,0.925219,-0.022639,0.904827,1.576349,-0.875258,0,0,-0.921708,,,
59150441,0.878414,0.847881,-0.821402,0.200914,-0.021942,-0.822738,0.970195,-0.875258,0,0,0.450729,,,
59150442,0.762672,-0.812135,0.317074,0.986861,-0.02239,0.834229,1.468601,-1.147843,0,0,0,,,
59150443,0.442117,0.221163,1.603291,1.17179,-0.02234,1.674269,1.000714,-0.49928,0,0,0.504404,,,
59150444,0.694914,-0.536599,0.977563,-0.153532,-0.022191,0.411951,0.887615,-0.875258,0,0,-0.43086,,,
59150445,0.542387,-0.770635,0.80375,0.832754,-0.02239,-0.13891,1.211621,-0.427217,0,0,-0.719399,,,
59150446,0.652772,-0.672543,-0.065315,1.341308,-0.022639,0.864037,1.465067,-0.828709,0,0,0.508654,,,
59150447,0.399348,1.699529,-0.456395,0.401254,-0.022738,0.864037,0.612747,-0.853042,-0.303235,0,-0.361324,0.53649,-0.34605,-0.1257
59150448,0.066313,1.02016,0.812441,0.617004,-0.023484,1.165428,0.54673,0.115149,-0.851383,0,-0.830902,0.77484,0.15831,-0.75677
59150449,-1.483521,-0.724392,0.256239,-0.415515,-0.02234,-0.395345,0.274786,-0.159556,0,0,0.764705,,,
59150450,0.942212,-0.479963,-0.612827,-0.014836,-0.021842,0.026532,0.78095,-0.702751,-0.061405,0,0.388423,0.31564,-1.41163,-0.07411
59150451,1.159619,-0.47091,-0.447704,0.247146,-0.02234,0.227426,1.433653,-0.989305,0,0,-0.417226,,,
59150452,-1.483518,0,0.030282,-0.09189,-0.026171,-0.791654,1.035241,-0.342052,0,0,-0.337365,,,
59150453,0.886278,-1.076657,-0.039243,0.416664,-0.021992,-1.098474,0.711676,-0.310115,-0.061405,0,-0.010665,0.11924,-1.28492,-0.47078
59150454,-1.483518,-0.454233,-0.551992,-0.045657,-0.021743,0.089033,1.291159,-0.37211,0,0,-0.60847,,,
59150455,0.788886,-0.154057,-0.100078,0.493718,-0.02224,0.26517,1.526462,-0.761793,0,0,-0.487103,,,
59150457,0.735375,-0.724392,0.012901,0.385843,-0.021992,0.292981,0.87819,-0.702751,0,0,1.106108,,,
59150459,0.466565,0.49405,-0.282582,-0.554211,-0.022091,-0.060007,0.557296,-0.49928,0,0,0.684375,,,
59150460,0.037848,0.157844,1.429477,2.204309,-0.022589,0.476535,0.991447,-0.159556,0,0,-0.163125,,,
59150461,0.448756,0.13111,-0.586755,1.325897,-0.023136,-0.187755,1.757963,0,0,0,-0.931525,,,
59150462,0.667617,-0.65,-0.143531,2.265952,-0.022439,-0.453471,1.094065,0,0,0,-0.441531,,,
