FAC_1,FAC_2,FAC_3,SoRI
-0.70427,-0.03794,0.50145,0.447583
-0.7601,-0.3989,0.7494,0.592919
-1.07146,-0.00183,0.80078,0.671462
-1.28533,-0.44088,1.10609,0.928166
1.30929,0.75266,-0.37005,-0.936909
0.6884,1.73016,-0.54339,-0.855564
-0.2389,1.06601,0.90237,-0.031062
-0.97282,0.13192,1.52062,0.663617
0.12371,0.556,0.62371,-0.134799
0.40862,0.64011,0.15956,-0.361091
0.04845,-0.73888,-0.04653,0.14845
1.36441,0.22083,0.51019,-0.741492
0.22521,-0.57753,0.04729,0.023089
0.36308,-0.69559,-0.63058,-0.097163
0.4367,-0.04963,0.7456,-0.144559
0.38405,0.18557,0.48238,-0.201837
0.3773,-0.53517,-0.49272,-0.128946
0.66057,-1.20822,0.3203,-0.030764
-0.47949,-1.09376,-0.60772,0.461315
-0.34891,-0.35705,-0.35924,0.237871
-0.64198,-0.68723,-0.70817,0.439901
1.09222,-0.73218,0.53523,-0.358416
-0.7351,-1.15807,0.51091,0.738162
0.39454,-0.66321,0.41704,-0.007996
0.95798,0.46729,0.6049,-0.569759
-0.62894,0.08045,1.39052,0.474624
-0.65993,-0.67585,1.09279,0.643213
0.19005,-0.03268,-0.23114,-0.120776
0.41643,-0.80538,-0.4601,-0.080912
0.29033,2.76783,-0.60663,-0.898261
0.33456,-0.42378,-0.65475,-0.150446
0.37053,0.29043,0.24476,-0.245906
-0.46682,-0.90194,-0.05786,0.467639
-0.01766,-0.62637,0.56781,0.224034
-0.27677,-0.47485,0.36673,0.306384
-0.62069,-1.62838,-0.12673,0.720849
-0.10555,-0.32645,0.10908,0.148884
0.12898,-0.01051,0.27077,-0.038195
0.17736,0.33988,0.56536,-0.117762
-0.17473,0.32969,1.72849,0.203319
0.11928,2.05049,1.32726,-0.419607
-0.75957,0.08397,0.72569,0.472467
-0.12418,0.59869,-0.93852,-0.180426
-0.57505,1.21466,1.51212,0.182339
1.17558,-0.44892,-0.15056,-0.547555
0.67139,-0.16981,-0.09946,-0.335266
0.88547,0.86876,-0.18869,-0.714514
-0.99969,0.21838,1.95731,0.704802
-0.78835,0.15255,1.5185,0.557864
-0.60866,-0.43605,0.97217,0.543743
-0.60864,0.66106,1.88498,0.376082
0.17622,-0.2428,1.00439,0.072596
-0.45486,0.1476,0.85781,0.305368
-0.61139,0.08622,0.47278,0.363624
-0.94178,1.17315,0.15226,0.244016
0.38383,0.32238,-0.78579,-0.373261
-0.33351,-0.44293,-0.85535,0.196317
0.82644,-0.63491,0.12993,-0.281482
-0.06827,-0.25146,-0.90029,0.000292
0.43165,0.05896,-0.84552,-0.341681
0.2542,0.33549,-0.94681,-0.323382
0.79168,1.49199,0.59743,-0.729487
-0.45527,2.24428,0.60213,-0.232819
1.03407,1.92931,-0.25051,-1.060454
0.59767,1.93638,-0.72522,-0.876168
0.13238,0.87933,-1.01397,-0.39676
0.13833,0.35809,-1.17447,-0.290574
1.24485,0.91844,-0.85452,-0.994977
-0.47084,0.32893,-1.02789,0.064379
-0.63101,0.48979,1.32561,0.369002
-0.92445,0.71121,1.4487,0.488369
-0.76021,0.57262,-0.27782,0.244447
-0.00689,0.30995,-0.97456,-0.177946
-1.38172,1.3854,1.2136,0.547699
-1.15126,-0.47957,-1.07706,0.626582
0.04237,0.522,0.35619,-0.111365
0.76422,0.47432,0.12461,-0.518261
-0.41937,0.05196,-0.38086,0.174307
0.3129,-0.12618,-0.60312,-0.205483
0.83029,-0.9306,-0.69174,-0.301141
-0.27391,-0.44657,-0.37246,0.217368
-0.89387,-0.79251,-0.37479,0.639104
-0.85412,-0.40576,-0.51556,0.507931
-0.7629,-1.18853,-0.62144,0.637298
-0.19999,-1.44591,-0.75736,0.378481
-0.13638,-0.90205,-0.26097,0.265503
-0.54653,-0.89598,-0.27791,0.485628
-1.0253,-0.87474,-0.39437,0.728596
-0.2396,-0.22057,-0.00674,0.183508
-1.17761,-0.98666,-0.08931,0.872079
-0.91933,-1.34184,-0.67074,0.754478
-0.94061,0.15114,-0.78839,0.389707
-0.49938,-0.882,-0.83791,0.395497
-0.40409,0.89448,-1.1055,-0.118157
-0.32082,-0.53501,-0.48108,0.25262
-0.21485,-1.35724,-0.68458,0.372919
-0.35879,-0.94949,-0.61226,0.359933
-0.53012,-0.20405,-1.33147,0.193365
-0.53015,1.3326,-1.06976,-0.152266
-0.21265,1.3963,-1.03173,-0.336606
-0.60264,-0.76474,-1.05751,0.399264
-0.51422,-0.12229,-0.42577,0.263516
0.44665,1.56858,-0.70486,-0.702114
-0.83757,-0.13526,-0.35442,0.450612
1.04666,0.21541,-1.1322,-0.746083
-0.50142,0.74636,-1.42442,-0.063827
-0.08917,2.14064,-1.01555,-0.583361
-1.03938,1.84876,-0.76731,0.032444
0.81593,1.46199,0.12751,-0.786615
-0.19719,-0.19767,-1.17644,0.02733
-0.92366,1.01946,-1.38805,0.103674
-0.50805,-0.34788,-0.84109,0.269816
-1.02756,-1.01216,-0.23968,0.780151
-1.1577,-1.33335,-0.3652,0.915579
-0.2636,-1.08229,-1.22373,0.27376
-1.01031,-1.36504,-0.51255,0.826936
-0.30245,-0.69386,0.08179,0.342645
-1.01592,-1.10771,-0.44139,0.775089
-1.15747,-1.0079,-0.30175,0.843123
-1.11249,-0.84166,-0.94227,0.708321
-0.80613,-0.99156,-0.89413,0.583164
-1.23453,-0.89871,-0.70313,0.814767
-1.13485,-0.03702,-0.23727,0.601418
-1.08677,-0.39106,-0.70817,0.610105
-0.25543,-0.48662,-0.2288,0.232711
-0.28084,0.81799,-0.63256,-0.115128
-1.2333,-0.91695,-0.13289,0.880694
-0.66526,-0.74557,-0.7211,0.46538
-0.84846,-0.04539,-0.20756,0.450669
-0.89131,2.23163,-1.88286,-0.263048
-0.81127,-0.42901,-0.59331,0.481773
-0.72412,-0.79523,-0.42608,0.541696
-1.4018,-0.79021,-0.40811,0.911633
-0.40904,-1.12605,-0.28849,0.465593
-0.14952,-1.35025,-0.14488,0.394452
-0.08775,-1.4636,-0.69828,0.32808
-0.62624,-0.5914,-0.39753,0.441851
0.1924,-1.57092,-0.18112,0.257957
-0.50414,-1.08679,-0.59502,0.474432
0.8765,-1.10443,-0.79832,-0.295605
-0.44456,-0.7228,-0.70274,0.341599
-0.55044,-1.46201,-0.0455,0.65092
0.56058,-1.35961,-0.8778,-0.070019
-1.25193,-0.05923,-0.59083,0.632073
-1.09872,-0.92007,-0.81123,0.734196
-0.47088,0.91107,-0.39866,-0.008764
-0.87898,0.09092,-1.19945,0.325989
-1.16938,1.49515,-1.3274,0.128323
-0.95113,-0.89154,0.45554,0.784919
-0.66808,-0.42784,-0.84448,0.376101
-0.43552,-1.25584,-0.96503,0.43788
-0.51225,-1.27923,0.1123,0.602807
-1.33415,1.11871,-2.54169,0.177395
-0.24431,-0.98562,-0.71306,0.295375
-0.48147,-0.48473,-0.3143,0.346078
2.38693,-1.57168,-0.32039,-0.952618
-0.84948,0.09903,-0.43111,0.391692
0.00101,-0.22282,-0.2492,0.026544
-1.03665,1.04059,-0.04438,0.306546
-1.51867,0.60423,-1.41823,0.525654
-0.93167,0.52429,0.43122,0.426912
-1.28829,0.18648,0.40571,0.700675
-0.81281,0.16681,0.19629,0.423596
-0.35487,-1.26131,0.07158,0.508264
-0.34667,0.09202,0.45855,0.216441
2.77302,1.05572,-0.35364,-1.806356
0.42935,-0.03535,-0.17013,-0.243846
-0.63433,-0.37129,0.2062,0.458468
-0.53364,-1.20023,-0.01808,0.581012
0.21166,0.35693,-0.61089,-0.268812
0.08158,0.55988,-0.32335,-0.216021
0.06793,0.6933,-1.12006,-0.327913
1.59993,-1.32993,0.27681,-0.517632
-0.74999,-0.67588,-1.82705,0.374023
1.2227,-1.14795,-0.04594,-0.391609
0.24417,-0.34753,0.37984,-0.006998
2.00031,-0.59158,0.10651,-0.93411
1.50136,-0.25391,0.28909,-0.724603
-0.30691,-0.6978,0.3721,0.377678
-0.34371,-0.26579,0.18699,0.272355
0.56226,-0.52153,1.15307,-0.053642
0.92841,-0.26171,-0.05,-0.447521
0.14482,-0.14181,-0.04334,-0.049091
1.54352,-0.451,0.17992,-0.71148
1.35031,-0.79915,0.18977,-0.520371
1.02436,-0.29483,0.76812,-0.402555
2.13594,0.79421,-0.18944,-1.377699
1.09786,-0.41237,-0.10955,-0.509643
0.93674,-1.62621,0.05056,-0.108843
2.17965,-0.80427,0.37907,-0.950315
1.27121,-0.30723,1.27832,-0.478408
1.30921,-1.10505,0.3595,-0.404992
4.13152,-1.68537,0.32561,-1.804973
-0.04396,-0.38189,0.48025,0.169287
1.55182,-0.87323,0.41631,-0.587422
-0.19066,1.54215,-0.54286,-0.330814
0.06776,-0.48592,0.02425,0.084049
-0.12124,0.06983,-0.24931,0.021873
-0.89333,0.05501,-0.60629,0.407206
0.57285,-0.98295,-0.36846,-0.112902
0.44804,-0.44641,-0.47582,-0.187256
1.78304,-0.68478,-0.69689,-0.880617
2.1638,0.3377,-0.93377,-1.362849
0.43399,-0.27355,0.51687,-0.113489
0.62011,-0.72108,-0.63935,-0.231942
0.58708,-0.04594,0.93476,-0.206766
1.07785,-0.29203,-0.17763,-0.535465
0.22487,-0.52824,-0.73726,-0.074244
-0.22094,0.02054,-1.6114,-0.060276
-1.03793,-0.48914,-0.58595,0.620701
-1.1543,-0.53222,0.50249,0.81323
-1.08852,1.76012,-0.01796,0.162479
-1.04089,1.87943,-0.43881,0.061605
-1.61776,0.74068,-0.27698,0.670809
-0.85235,0.12719,-0.87754,0.337738
-0.49349,1.63306,-0.03804,-0.132943
-1.06925,1.85124,0.07763,0.140212
-0.6292,2.21456,0.44517,-0.147934
-0.61203,1.89723,0.61308,-0.061716
-0.90778,2.65084,1.22055,-0.017881
-0.41074,1.97197,-0.14187,-0.271867
-0.67194,1.57969,0.2827,0.012233
-1.12726,-0.65372,-0.52519,0.716066
-1.0265,0.83272,0.18143,0.376246
-1.29993,1.55282,-0.76669,0.246521
-1.1326,1.75796,-0.21985,0.165014
-0.2105,0.26751,-0.43666,0.001946
-0.49724,1.75829,0.51466,-0.101149
0.3254,-0.03723,-0.6556,-0.239673
-1.14883,1.23126,-0.83486,0.235071
-0.26572,1.25685,-0.73126,-0.240986
-0.74629,1.82755,1.30403,0.10371
-0.6309,0.81186,1.42791,0.301669
-0.45169,0.20571,0.84396,0.287982
-1.50143,2.8075,0.69072,0.209641
0.30155,1.69366,0.40867,-0.532146
-0.36204,2.51966,-0.47503,-0.468076
0.02247,0.6062,-0.17759,-0.179209
-0.50497,1.6612,-0.45181,-0.178642
-0.16156,3.86701,0.4984,-0.799273
-1.44249,1.84113,-0.69039,0.262301
-0.37656,2.17794,-0.62548,-0.393356
-0.55997,0.30825,0.11751,0.242821
-0.42539,0.74329,2.09909,0.279562
0.65625,0.81801,0.20401,-0.534473
-1.26914,1.59413,-0.65895,0.231431
-0.19163,0.96134,-0.68773,-0.204649
5.01005,2.71108,-0.13714,-3.404571
3.13285,2.33141,-1.37313,-2.424146
2.60754,0.84946,0.05624,-1.621301
5.05846,-0.11831,0.94638,-2.623885
1.61316,2.24473,1.19086,-1.295638
1.772,1.339,1.05261,-1.176698
4.72671,1.25506,-1.06549,-2.996857
3.44493,-0.89187,-0.09074,-1.669518
1.4645,0.70173,1.00501,-0.859185
1.466,1.53825,0.45211,-1.123961
0.71065,1.60176,-0.20542,-0.799581
2.31535,1.65512,-0.4319,-1.711502
0.92231,1.73411,-0.50858,-0.980165
0.77405,2.49653,-0.96666,-1.134973
0.97006,1.1187,-0.40732,-0.84529
0.98984,1.71044,-0.77381,-1.040102
-0.00558,0.08348,-0.06229,-0.024077
1.99824,1.62645,-0.54282,-1.543849
0.10022,2.1791,-0.69237,-0.660679
1.61828,1.33968,1.50371,-1.043947
0.28214,1.74162,-0.85342,-0.670817
1.82961,2.35876,-1.02822,-1.683206
2.01019,0.78417,-0.98117,-1.393044
1.17144,2.10197,0.32482,-1.114625
0.05026,1.45763,-0.79989,-0.469503
-0.25093,2.15186,-0.75271,-0.469317
-0.84572,1.27736,-0.38601,0.107636
0.25911,1.96619,-0.14824,-0.636089
0.61991,1.17383,0.46207,-0.573189
0.81093,-0.33284,1.64853,-0.181058
0.0589,-0.04781,0.7134,0.057314
0.84971,-0.02958,1.04739,-0.341554
0.91567,-0.16271,1.10347,-0.338959
0.24349,-0.01451,0.96984,-0.023408
1.5561,-0.35161,0.18286,-0.742215
1.283,-0.11704,0.48139,-0.618008
1.05505,0.56052,1.05086,-0.596734
1.34915,0.42899,1.26409,-0.70169
1.20127,-0.16809,-0.78981,-0.699611
0.75623,0.31753,0.84263,-0.397466
1.87898,0.17024,0.67186,-0.991889
1.28816,-0.06609,0.73041,-0.606082
1.90755,0.19864,1.43115,-0.931607
1.07366,0.0068,1.2201,-0.453595
1.77009,0.35132,1.36394,-0.901222
0.20341,-0.08526,0.92741,0.011031
1.05687,-0.7594,0.89862,-0.292919
0.68133,-0.04055,-0.1296,-0.375441
1.99409,-1.36183,0.55611,-0.694159
1.43618,-0.03472,0.83051,-0.683451
-0.5506,1.81109,1.0503,-0.026551
0.07955,3.11279,0.7352,-0.721166
-0.57896,-0.1767,-0.93361,0.25668
0.05272,1.26529,-0.92151,-0.437265
-0.77001,1.00177,-0.85719,0.082137
1.48841,1.27266,-1.11971,-1.242827
-0.78046,1.26366,-1.172,-0.010255
-0.38781,0.30967,-0.14105,0.1205
-0.19375,1.03368,-0.93658,-0.248233
-0.17494,2.64092,-0.89328,-0.645124
-0.68512,1.9255,-1.21656,-0.228211
0.6838,0.22324,-0.39081,-0.469491
-0.67441,0.89475,-0.15517,0.132633
0.11262,0.04537,1.62456,0.104674
2.11181,0.96614,1.8396,-1.185253
-0.11542,-0.25124,1.41423,0.278209
-0.58555,0.45813,1.61934,0.383961
-1.35583,-1.02351,5.91249,1.632342
-0.26438,0.52,3.01466,0.346012
-0.44755,0.15948,1.40964,0.358643
-1.23459,0.95549,1.50963,0.604492
-0.53976,1.68481,1.77319,0.077088
-0.95361,2.51444,0.86994,0.002084
-0.58279,2.47069,-0.63631,-0.353467
-0.37176,0.11743,-0.62724,0.105571
0.59699,0.25993,-0.26711,-0.417648
0.95727,1.8829,-1.20149,-1.110969
-0.02895,-0.03375,1.43914,0.180856
1.31249,-0.77286,0.72783,-0.44752
0.86369,-0.64618,1.01651,-0.202394
0.54537,-0.95753,0.21721,-0.040283
1.64844,0.9024,0.32329,-1.082566
1.20097,-1.25652,0.27654,-0.318183
0.84295,0.6112,1.75533,-0.416735
1.24595,-0.88517,1.03841,-0.350068
-0.03384,-0.16355,1.99127,0.275309
0.97312,-0.16855,1.12569,-0.366414
0.955,0.42407,0.69866,-0.547391
0.86619,0.0253,0.05009,-0.472601
0.82038,2.723,-0.12212,-1.123305
0.68469,0.82093,0.96162,-0.468099
0.68133,-0.14008,0.04663,-0.331996
2.03061,0.61738,0.1029,-1.245392
0.55055,-1.41381,0.91744,0.144324
0.75947,0.36164,0.84972,-0.409199
0.98654,0.32074,0.25856,-0.587384
2.24677,-0.81269,0.06687,-1.018861
1.46298,0.14648,1.09278,-0.713586
1.16216,-0.23411,0.4436,-0.527787
1.14263,-1.40503,-0.55154,-0.340498
1.22313,-0.60127,-0.01436,-0.521517
1.8339,-0.37065,0.18783,-0.888382
2.43494,-1.14995,-0.20491,-1.068878
0.76764,-1.19296,0.05377,-0.121864
1.52898,-0.94694,0.03417,-0.598684
1.80392,-0.41871,0.46698,-0.829919
2.30571,1.84438,0.75031,-1.623474
1.20908,-0.79581,0.20942,-0.4421
0.98707,-0.87518,0.27177,-0.295026
0.33782,1.07131,-0.536,-0.503332
1.39467,-1.53166,-0.54303,-0.446047
2.65381,-0.86009,0.04375,-1.231595
3.4585,-1.23225,0.88763,-1.487386
2.69282,-1.75887,0.64635,-0.968311
1.83374,-0.32768,0.69563,-0.843408
1.50689,-0.69759,0.21931,-0.627186
3.32746,-1.26099,0.17804,-1.486343
2.00766,-1.83845,0.78095,-0.560987
1.33901,-0.79758,-0.20152,-0.557248
1.37754,1.04494,0.3368,-0.968215
1.6435,-0.00495,0.39828,-0.850761
1.25245,-0.05273,0.42598,-0.623063
1.2316,-0.15775,0.54133,-0.573559
-0.10716,0.71015,-0.79491,-0.201186
-0.05934,0.90922,-1.05073,-0.303596
-0.33324,0.22737,0.30098,0.158991
0.11459,-0.05857,-0.02596,-0.050996
0.90637,1.1793,-0.48055,-0.83333
0.54153,-0.1149,0.13672,-0.252145
-0.22457,-0.64005,0.68212,0.352549
0.18666,-0.2059,0.33773,-0.014743
0.79778,1.13584,-0.44841,-0.760084
0.29124,0.48559,-0.40443,-0.320992
0.44626,1.44471,0.26394,-0.56614
0.0754,0.70226,-0.53936,-0.270868
1.35113,2.49853,-0.53262,-1.402543
0.55372,0.2215,0.73914,-0.275036
-0.74456,1.5669,-0.47138,-0.027284
-0.66982,0.91882,0.92844,0.242385
-0.62697,-0.65871,0.42642,0.548449
0.23446,-0.78217,2.12286,0.294116
-0.79644,1.06136,-1.21212,0.043338
-0.28317,0.95761,-1.03567,-0.191795
0.16471,0.20892,0.91956,-0.040374
0.66472,0.99887,-0.25615,-0.633285
0.68709,1.55864,1.22514,-0.620315
0.10443,1.18634,-0.69653,-0.421689
-1.06918,0.29379,0.35522,0.54967
-0.6478,-0.31337,2.03317,0.650843
0.41183,-0.88994,-0.30202,-0.040585
2.83553,1.18761,-0.88217,-1.930136
-0.52697,1.03722,-0.47056,-0.016761
0.97053,-0.28529,-1.1594,-0.585651
-0.83397,-0.74692,-1.02309,0.524705
0.91477,0.15635,-1.03162,-0.648885
0.08053,0.65623,-0.72959,-0.28319
2.04374,0.53914,-0.51399,-1.300735
0.68334,0.20135,-1.14714,-0.546351
0.99528,1.6486,-2.10612,-1.17323
0.38179,0.50367,-1.07237,-0.447531
-0.05098,1.53492,-1.59,-0.519289
0.46333,1.84138,-1.23978,-0.835934
-0.54205,-0.10383,1.28499,0.460655
-0.70986,-0.24166,0.76182,0.528614
1.80456,1.90197,-0.91654,-1.546157
1.86003,1.64488,-0.97739,-1.520408
-0.95962,0.95069,-0.72928,0.211816
-0.97849,-1.01382,-0.07073,0.772237
0.20001,2.35169,-0.47364,-0.733229
0.70315,-0.6479,-0.84388,-0.317295
0.05994,0.42682,-1.04665,-0.250671
0.27037,-0.27883,-1.40438,-0.23248
-0.47724,2.3694,-0.51149,-0.372701
-0.19827,2.06685,-0.51613,-0.451519
-0.4922,1.88563,-0.14691,-0.207014
0.03974,1.74855,-0.2795,-0.477888
-0.23145,2.03915,-0.02364,-0.373016
0.12493,-0.3061,-1.52544,-0.159799
0.36577,-0.54462,-0.9192,-0.166849
-0.02543,-0.57433,-0.48292,0.101065
0.73624,1.87954,-0.82489,-0.948685
0.27548,1.13186,-1.13583,-0.549495
-0.45084,-0.2348,-0.73541,0.222632
1.867,0.55386,-0.71372,-1.229802
0.04908,0.33664,-1.03892,-0.221953
0.87646,1.33118,-1.22785,-0.935473
0.34535,1.15098,-0.86981,-0.56322
1.41158,-0.93803,-0.86827,-0.63526
-0.25924,0.83364,-1.32945,-0.206667
0.91673,0.63883,-0.68577,-0.729739
-0.27741,1.70999,0.28053,-0.234672
0.21819,1.38259,-0.56157,-0.516742
1.46617,-0.08185,-0.99557,-0.887356
0.79171,-0.32915,-0.33641,-0.387844
-0.24146,1.37168,-0.00475,-0.202974
-0.83393,0.32054,1.57717,0.548185
1.13846,0.49054,-0.95097,-0.843335
-0.60154,-0.3462,-1.35695,0.264111
-0.74992,-0.82197,-0.30557,0.575399
-0.93704,0.14101,0.14764,0.492256
-0.40575,0.29805,2.04232,0.37109
2.53329,-0.45483,-0.82874,-1.359718
2.94312,-0.7815,-0.50825,-1.468516
2.45428,-1.05486,-0.73737,-1.160607
3.2008,-0.82892,-0.73047,-1.621575
2.40375,-0.44421,-0.98905,-1.309204
-0.71078,-0.55437,-0.96165,0.417402
-1.71728,-0.36691,-2.424,0.760701
-0.89647,-1.15596,-0.23441,0.744322
-1.30693,-0.84724,-0.44516,0.869796
1.07043,-0.62465,-0.01726,-0.432949
0.77707,-1.16576,-0.01792,-0.141438
0.18318,-1.56798,0.55153,0.342123
0.17889,-1.06023,-0.56141,0.099513
0.58558,-1.146,-0.59282,-0.10459
-1.1688,-1.36816,-0.36641,0.929971
0.3498,0.33004,-0.40698,-0.315297
0.3257,-0.50906,-0.71594,-0.131523
1.80989,-0.72793,-0.44038,-0.856779
1.31615,-1.21196,-0.28001,-0.452447
-0.07717,-0.76914,-0.13155,0.214989
-0.00558,0.08348,-0.06229,-0.024077
0.70841,-0.63008,-0.65974,-0.304429
0.39277,-0.79751,-0.50729,-0.075082
0.03871,-0.20797,-0.02359,0.02698
0.5981,1.07656,-0.68529,-0.662684
-1.17508,-0.63353,-1.29165,0.653658
-0.65875,-0.16192,-1.58295,0.225773
-0.63613,-0.77137,-1.05736,0.41914
-0.65108,-1.02595,-1.09135,0.48557
-0.07797,-1.1966,-0.55183,0.273701
-1.16595,-1.18953,-0.32558,0.889372
-1.08928,0.29766,-0.77606,0.436369
-1.0847,-0.89841,-0.5395,0.750902
-0.85387,-1.33195,-0.41733,0.744029
-1.13817,-0.97674,-0.80807,0.769832
2.20103,-1.2741,-0.27781,-0.919159
2.11867,-0.81395,-0.45905,-1.006091
-0.69764,-0.95485,-0.59773,0.547428
-1.24785,-0.49507,-1.19218,0.670431
-0.17933,-1.3689,-0.75624,0.348596
0.12059,-0.56907,-0.23434,0.047328
-0.96575,-0.90479,-0.66689,0.673766
-0.796,-1.27782,-0.26826,0.71557
-0.08493,-1.04211,-0.48255,0.247426
-0.22132,-1.2486,-0.51591,0.368375
-0.66756,-0.36817,-0.48563,0.400402
-0.74654,-0.99346,-0.47717,0.596611
-0.5018,-0.48189,-0.64679,0.320221
-1.04467,1.20008,-1.0974,0.1573
-1.29614,-1.28428,1.65845,1.19963
-0.81889,-1.19778,-2.24843,0.492712
-1.26431,1.53327,-0.92248,0.214895
-0.12461,-0.09607,-0.57283,0.028842
-0.20508,0.51486,-0.61303,-0.080461
-1.01855,0.47081,-0.55006,0.380307
-0.73487,0.47333,-0.29032,0.253456
-0.42622,0.37959,0.03961,0.144092
-0.4842,-0.48095,-0.19363,0.359798
-0.08842,-0.27677,-0.59976,0.050191
-0.82306,-0.01688,-0.68894,0.377419
-0.14288,-0.16969,-0.20619,0.096686
-0.50123,1.34692,0.5877,0.009154
0.23882,0.05865,-0.34837,-0.182363
0.67902,0.7347,-1.12825,-0.671809
-0.04289,-0.12407,0.64656,0.124053
0.74563,-0.45884,-0.14732,-0.31055
0.13282,-0.20313,-0.58357,-0.086507
-0.00558,0.08348,-0.06229,-0.024077
-1.10001,1.65599,-0.29603,0.163785
1.02641,-2.18541,0.28135,0.003626
1.51016,-1.76139,0.18304,-0.373885
0.9819,-0.6639,-0.72614,-0.452429
-0.9441,0.38121,-1.30341,0.279449
-0.783,-0.15975,-0.79283,0.379059
-0.75121,0.18806,-0.93006,0.26209
-0.66775,0.64752,-1.16324,0.079326
-1.30007,1.15027,-1.04386,0.314407
1.13484,-0.78651,-0.86062,-0.520553
0.78196,-1.2589,-1.19294,-0.2495
1.27593,-0.25125,-0.49243,-0.687622
2.27668,-0.21171,-0.68697,-1.263664
1.80297,1.01027,-0.52991,-1.286019
1.20143,1.07038,-0.20601,-0.937632
1.35768,-0.00339,-1.10831,-0.859644
1.82839,1.96414,-0.96827,-1.579916
0.38142,-1.50579,-0.08852,0.149214
-0.20931,-1.49106,0.08139,0.485977
0.73355,-1.1059,-0.674,-0.203817
-0.07484,-0.68993,-1.0062,0.099095
-1.1303,-0.57675,-1.0991,0.636424
-1.22541,-0.90904,-0.71624,0.810884
-0.97924,-0.43025,-1.12958,0.515132
-0.56466,-1.17156,-0.33404,0.556491
-0.30517,-1.01989,-0.6867,0.33975
-1.11617,-0.8957,-0.71792,0.747939
-0.28668,-1.82506,-0.47903,0.548371
-1.03372,-0.61266,-0.7978,0.625393
-1.0329,-0.41114,-1.32718,0.518174
-0.40109,-0.58689,-1.17094,0.233789
-0.80292,-1.3969,-0.68186,0.703253
-0.683,-0.88477,-1.16779,0.460251
-1.00592,-1.22415,-0.87011,0.751264
-0.95128,-1.04874,-1.00532,0.664046
-1.04031,-0.83363,-1.31292,0.626642
0.3442,-0.88238,-0.87482,-0.068016
-0.73418,-1.11333,-0.10254,0.6599
-0.07431,-1.33941,-0.26283,0.337982
1.17796,-0.76697,-0.1686,-0.473373
-0.24294,-0.85846,-0.28403,0.310429
3.19317,-0.60588,-0.56161,-1.653323
1.93545,0.30714,-0.82648,-1.219308
3.03249,-1.10962,-0.66421,-1.454307
1.55292,1.42037,-1.09134,-1.310847
0.63498,-0.53049,-1.49405,-0.379614
-1.11394,-0.55484,0.08192,0.750907
-0.88651,-0.77657,0.76371,0.75531
-0.02012,1.02903,-1.16469,-0.366559
-0.68709,-0.08217,-1.14569,0.269455
0.21667,0.58641,-0.42954,-0.307653
-0.54932,1.02395,-0.75968,-0.032867
0.05958,0.54754,-0.76802,-0.249499
-0.75922,-0.87692,-1.08098,0.509326
-0.21328,-0.62137,-1.45041,0.109404
-0.29606,-0.76083,-0.0754,0.338337
-0.81887,0.50305,-1.49733,0.160419
-0.09266,2.13285,-1.57129,-0.640138
-1.03233,0.19899,-0.87441,0.418649
0.60188,-1.42141,-0.0475,0.013032
0.33802,-1.49393,-1.73964,-0.010002
0.49124,-1.35465,-0.16302,0.044461
0.6439,0.21923,-1.04131,-0.517682
-0.42359,2.27734,-0.66479,-0.396223
0.30765,2.38063,-0.86028,-0.841062
-0.99409,-0.07422,-0.79831,0.472637
2.83944,1.19651,-0.65658,-1.909844
1.98642,1.59414,-0.58852,-1.534523
-0.14999,0.18384,-1.19515,-0.093322
0.88955,0.49452,-1.64382,-0.784219
-0.44927,-0.18838,-0.78253,0.205337
-1.16896,-0.46294,-0.76109,0.666616
-0.80099,-0.50546,0.54187,0.618523
1.06254,1.22295,-1.3672,-1.025685
-0.91606,-1.33377,0.16609,0.841946
-0.06023,-0.46331,1.25798,0.282749
-1.01407,0.0709,-0.71094,0.457709
-1.28612,-0.62809,0.32785,0.889354
-0.58346,-0.62154,0.65036,0.540103
-2.05276,1.01974,-1.81275,0.672447
-0.10776,0.32506,0.00274,-0.020146
-1.10177,-0.70709,-0.93963,0.670001
-0.64297,-0.63296,-0.82714,0.414258
-0.79164,1.24012,-0.76312,0.046136
-1.39971,2.31294,-1.54116,0.031375
-0.60449,0.58694,0.1154,0.198985
-0.69586,0.0021,-0.12229,0.365264
-0.45646,3.76873,1.265,-0.531121
1.59227,2.41393,-0.06929,-1.462813
-0.00558,0.08348,-0.06229,-0.024077
3.08439,2.24324,0.67057,-2.153512
0.66143,2.88972,0.74118,-0.983205
1.41307,1.72755,-0.22042,-1.214525
1.89656,2.9858,0.26684,-1.731203
-0.53278,1.19308,0.76704,0.083351
0.40006,1.61496,-0.06984,-0.618808
-0.122,1.76099,0.74076,-0.281593
-0.82067,1.8332,0.23161,0.025962
-0.60278,2.01095,0.18802,-0.140778
-0.18022,1.42301,0.68895,-0.173224
-1.43251,-0.54971,0.53217,0.972292
-1.47488,-0.99027,1.35233,1.192049
-1.1113,-1.54884,0.58114,1.045923
-1.62759,-0.6647,-0.39067,1.005982
-0.6218,-0.76353,-0.02506,0.521945
-0.48569,-1.20254,-0.23967,0.531298
-0.36484,-1.4384,-0.12745,0.535123
-0.69838,-0.93889,-0.14488,0.593305
-0.8647,-1.21578,-0.54417,0.707816
-0.94366,0.28431,1.27035,0.583345
-0.95253,0.81553,0.86998,0.415185
-1.4749,-0.44291,-1.29753,0.769943
-0.66312,1.12787,0.15051,0.103037
