ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59151082,-1.453520,-1.166167,-0.738129,-0.068851,-0.025702,-0.511650,1.067017,-0.755153,-0.581688,0.586157,-0.20262,-1.19172,0.95173
59151083,-0.139491,2.186828,2.551263,0.585702,-0.021970,1.373309,0.436578,-0.134744,-0.581688,-0.836707,1.60793,0.83018,-0.28367
59151084,0.966706,-1.166167,-0.013781,-0.023185,-0.021365,0.087046,1.118385,-0.865941,-0.581688,-0.836707,0.84451,-1.36844,-0.47474
59151085,-1.453526,-0.145690,0.523089,-0.358072,-0.021919,-0.603921,0.233912,-0.459720,0.599853,-0.836707,-0.24401,-0.18427,-0.05133
59151086,-1.453517,-1.166167,-0.439868,-1.043069,-0.021869,-0.870690,0.368448,-1.272161,-0.581688,-0.836707,-0.63086,-1.40625,-0.07696
59151087,0.839412,-0.491714,0.710567,-0.038407,-0.025803,-0.578572,0.917072,-0.397225,-0.581688,-0.191862,0.72701,-0.80558,0.10598
59151088,1.042585,-0.626604,0.625349,-0.190628,-0.025753,-0.578572,0.641733,-0.703453,-0.581688,0.614194,0.54518,-0.83934,0.59570
59151089,1.035769,-1.166167,-0.081955,0.083370,-0.021314,0.165002,-0.094400,-0.703453,-0.581688,0.832980,0.20416,-0.77987,0.27417
59151090,0.587170,-0.692006,-0.337607,-0.114518,-0.023786,0.748322,-0.090118,-0.459720,1.101112,-0.836707,0.12191,-0.16321,-0.76761
59151091,0.465787,-1.166167,-1.078999,0.448702,-0.024492,0.938318,-0.558627,0.537366,1.084284,-0.836707,-0.26529,0.17615,-1.21080
59151092,1.319771,-0.310454,-0.567694,-0.327628,-0.021718,-0.251656,-0.606174,-0.513883,-0.581688,-0.836707,-0.10091,-0.61783,-0.98574
59151093,-1.453526,-0.347412,-0.806303,0.068148,-0.021768,-0.684079,-0.534695,-0.268558,-0.581688,0.359255,-0.86890,-0.34802,0.31053
59151094,1.211170,0.095713,-0.917086,0.159481,-0.023231,-0.103511,-0.967945,0.040243,0.761838,-0.836707,-0.29872,0.20583,-1.08653
59151095,-1.453526,-0.426091,-1.249434,-0.221073,-0.021415,-0.494075,-0.081427,-1.001348,-0.581688,-0.836707,-0.64873,-0.99089,-0.34294
59151097,-1.453520,-1.166167,-0.857434,-0.860403,-0.022071,-0.343759,-0.688138,0.065977,-0.581688,-0.836707,-1.24224,-0.50299,-0.70433
59151098,-1.453523,0.202973,-0.900042,-0.784293,-0.021919,0.337617,0.139746,-0.397225,-0.581688,-0.135438,-0.61163,-0.30375,0.19987
59151099,-1.453526,-0.360790,-0.934129,-0.555960,-0.021819,0.165002,-0.251639,-0.053500,-0.581688,-0.168832,-0.84066,-0.26817,-0.06766
59151100,0.630554,0.370623,0.429349,0.098593,-0.022121,1.891155,-0.015410,-1.272161,-0.581688,-0.353074,0.92515,-0.33892,-0.43398
59151101,1.252178,-0.286005,-0.576216,-0.251517,-0.022071,-0.292196,-0.245862,-0.603092,-0.581688,-0.836707,0.07141,-0.75027,-0.84495
59151102,0.843343,0.542448,-0.107520,-0.373294,-0.023231,1.684017,-0.239991,0.020358,-0.581688,-0.836707,0.38981,0.19240,-0.98403
59151103,-1.453526,-0.564347,-0.695520,-0.327628,-0.021919,-1.177562,-0.350439,-0.238146,-0.581688,-0.836707,-0.91080,-0.64957,-0.40869
59151104,1.036618,-1.166167,0.250393,-0.829959,-0.022323,0.013963,-0.090118,-0.834693,-0.581688,-0.836707,0.10665,-1.00020,-0.78079
59151105,-1.453526,-0.383801,-0.780738,-0.495072,-0.022474,0.068337,-0.292184,-0.603092,-0.581688,-0.836707,-0.67159,-0.58672,-0.48003
59151106,-1.453514,-1.166167,-1.019347,-0.921292,-0.021466,-1.316149,-0.461124,-0.893022,-0.581688,-0.836707,-1.23343,-1.16601,-0.37964
59151107,1.043660,-0.976885,-0.098999,-0.068851,-0.022373,-0.531311,0.279355,-0.561275,-0.581688,-0.836707,0.32411,-1.05862,-0.69095
59151108,-1.453528,-1.035772,-0.431347,-0.418961,-0.022424,0.022848,-0.243358,0.149610,-0.581688,-0.836707,-0.71794,-0.43362,-0.62263
59151112,-1.453523,-1.166167,0.881002,-0.327628,-0.021365,-1.043306,0.049536,-1.272161,1.020208,-0.836707,-0.28920,-0.73622,-0.02912
59151113,1.008025,-0.249332,-0.116042,-0.555960,-0.023382,1.120407,-0.967945,0.915179,1.153700,-0.836707,-0.36415,0.91838,-1.22928
59151116,-1.453520,-0.696747,-1.027868,-0.647293,-0.021466,-0.962752,1.033500,0.081907,-0.581688,-0.836707,-0.54267,-0.92064,-0.02857
59151117,-1.453523,-0.743266,-0.917086,-0.236295,-0.021617,-0.439152,-0.441249,-0.530367,-0.581688,-0.836707,-0.81429,-0.73296,-0.54740
59151118,-1.453526,-1.166167,-1.172738,-0.388516,-0.022525,-0.565603,-0.710281,-0.053500,-0.581688,-0.836707,-1.18702,-0.63635,-0.73018
59151121,-1.453526,-1.166167,-0.525086,-0.571182,-0.021466,-0.180229,-0.590942,-0.640263,-0.581688,-0.836707,-0.87106,-0.78128,-0.61689
59151122,0.559483,-0.960281,0.855436,1.209810,-0.023180,0.223943,0.175097,0.451198,1.610381,-0.180549,0.66688,0.36852,-0.30441
59151123,-1.453520,-0.531816,-0.312042,-0.784293,-0.025702,-0.640537,1.021796,-1.272161,-0.581688,-0.836707,-0.12498,-1.32430,0.16918
59151124,-1.453528,-1.166167,-0.371694,-0.236295,-0.022020,0.307155,0.552517,-0.374200,-0.581688,-0.836707,-0.17577,-0.87338,-0.36670
59151125,0.531965,-0.787603,1.264480,-0.297184,-0.021718,0.068337,1.446572,-1.272161,-0.581688,-0.535086,1.18859,-1.27931,0.11880
59151126,0.963171,-0.234779,0.659436,-0.129740,-0.025753,0.270072,2.571943,-0.703453,-0.581688,-0.836707,1.69886,-1.25476,0.12469
59151127,0.522632,-0.156663,1.042915,0.448702,-0.025753,-0.751645,1.801282,-0.513883,-0.581688,-0.233465,1.31403,-0.96013,0.46709
59151128,0.595428,-1.166167,2.048480,-0.312406,-0.025601,-0.545767,2.370773,-0.561275,-0.581688,-0.836707,1.57029,-1.35406,0.18875
59151129,0.224801,0.579110,0.591262,1.194588,-0.022273,0.411595,0.884572,0.458691,0.502929,-0.117457,1.05076,0.39677,0.09392
59151130,1.055397,-1.166167,0.463436,-0.434183,-0.025551,-0.439152,2.155485,-1.272161,-0.581688,-0.168832,1.19934,-1.76068,0.52448
59151131,1.338352,-0.872780,0.582741,-0.479849,-0.025803,-0.439152,1.724937,-0.703453,-0.581688,-0.836707,1.09343,-1.37328,-0.16538
59151132,0.761751,-1.166167,-0.184216,-0.236295,-0.021314,0.165002,1.021796,-0.730534,0.919188,-0.836707,0.54064,-0.86063,-0.37182
59151133,0.829146,-0.774984,0.770219,-0.221073,-0.025753,-0.400589,1.977395,-0.589711,1.084284,-0.836707,1.12541,-0.83846,0.10693
59151134,0.353849,-0.333863,0.915089,0.555257,-0.022676,0.285832,1.346651,-0.459720,-0.581688,-0.836707,1.29703,-0.79410,-0.28043
59151135,0.025870,-0.537990,1.460480,-0.221073,-0.024492,0.676209,1.481432,-0.196226,0.127668,-0.836707,1.11240,-0.41398,-0.13281
59151136,0.538045,-0.723318,0.557175,0.296481,-0.024038,0.257948,2.697367,-0.777632,1.513875,-0.836707,1.62112,-0.89706,0.29865
59151137,0.403087,-0.542542,1.588306,0.174703,-0.023786,0.270072,1.499333,-0.459720,0.847455,-0.836707,1.31035,-0.41205,-0.07428
59151138,-0.129819,0.603470,1.758741,0.479146,-0.024290,0.875771,1.893043,0.352720,-0.581688,-0.611400,1.65719,-0.00695,0.12881
59151139,-0.521459,1.560259,1.826915,2.244917,-0.024694,1.160078,1.732417,1.255432,0.890762,-0.836707,2.07770,1.18005,-0.10972
59151141,0.304102,-0.374487,0.983263,0.281258,-0.024290,0.800953,1.868913,0.065977,0.079412,-0.836707,1.39759,-0.42844,-0.15936
59151142,0.349437,0.674693,0.071436,0.509591,-0.023937,0.554778,2.201553,-0.397225,-0.581688,-0.836707,1.55697,-0.73595,0.04147
59151143,0.241996,0.348089,1.281523,0.037704,-0.024189,1.450435,1.106724,-0.324314,-0.581688,-0.685897,1.31643,-0.18501,-0.25092
59151145,-0.187485,-0.245737,1.801350,-0.327628,-0.025147,1.062601,0.502087,1.571381,5.655649,-0.836707,0.19657,2.39254,-0.19226
59151146,0.474412,0.713936,0.804306,-0.281961,-0.024088,0.800953,1.104968,-0.301195,0.177544,-0.763658,1.00883,-0.02587,-0.14702
59151147,0.514402,-0.647732,-0.064912,0.098593,-0.024139,0.889986,1.419744,0.386572,0.740512,-0.836707,0.81748,-0.20772,-0.41517
59151148,0.036985,-0.744893,1.042915,1.468587,-0.024694,-0.054691,0.632314,0.801952,1.767760,-0.836707,0.84480,0.44870,-0.52480
59151149,0.130370,-0.494734,0.872480,-0.236295,-0.024542,0.343068,1.441649,-0.042521,0.984075,-0.836707,0.83179,-0.21906,-0.09424
59151150,0.702106,-1.166167,-0.235346,-0.160184,-0.023130,0.013963,0.510670,-0.238146,-0.581688,-0.836707,0.30392,-0.94946,-0.69845
59151151,1.232155,-1.166167,0.420828,-0.297184,-0.022525,-0.837009,1.093369,-0.703453,-0.581688,-0.836707,0.72208,-1.38244,-0.36666
59151152,0.906948,-1.166167,0.514567,0.098593,-0.021869,-0.392679,1.007165,-0.777632,0.772761,-0.836707,0.78726,-0.92385,-0.32266
59151153,1.074147,-1.166167,-0.064912,0.205148,-0.022121,-0.870690,0.797599,-0.730534,-0.581688,-0.836707,0.60820,-1.38766,-0.50743
59151154,1.266687,-1.166167,-1.419868,1.194588,-0.022273,-0.870690,0.055350,-0.834693,-0.581688,-0.836707,0.34973,-1.45065,-0.94141
59151155,0.330121,-1.166167,-0.329086,0.022482,-0.024038,0.783205,-0.279189,0.623534,0.090075,-0.836707,-0.11709,-0.04229,-1.08178
59151156,0.958957,0.137776,-1.172738,-0.038407,-0.021617,0.087046,0.566998,-1.272161,-0.581688,-0.836707,0.48169,-1.13836,-0.50123
59151157,0.322400,-1.166167,0.565697,2.305805,-0.021314,-0.180229,1.118385,-0.798237,-0.581688,-0.317249,1.57156,-1.24371,-0.16827
59151158,0.658666,0.085618,0.889523,-0.175406,-0.025753,0.068337,1.349518,-0.238146,-0.581688,-0.117457,1.00564,-0.51484,0.31778
59151159,1.353369,-0.491714,-0.900042,-0.007963,-0.022020,-0.511650,0.137466,-0.865941,-0.581688,-0.836707,0.24422,-1.12468,-0.74051
59151160,0.696110,-0.208168,-0.124564,-0.175406,-0.022121,-0.439152,0.985619,-1.035199,0.834955,-0.073421,0.51371,-0.69231,0.40993
59151161,1.296750,-1.166167,-0.329086,-0.571182,-0.023332,0.234048,0.034884,-0.603092,-0.581688,-0.836707,0.16531,-0.99279,-0.89768
59151162,1.358516,-1.166167,-0.448390,0.098593,-0.021970,-0.076660,0.070180,-0.640263,3.039991,-0.836707,0.14464,-0.09130,-0.63700
59151163,0.735336,0.551221,0.233349,0.357369,-0.021415,-0.439152,-0.221792,0.149610,-0.581688,-0.494625,0.29344,0.00074,-0.49225
59151164,0.724561,0.686804,0.446393,0.326925,-0.022121,-0.299732,0.199946,-0.640263,0.879691,-0.344589,0.58007,0.05338,-0.01708
59151165,1.365247,-0.070855,-0.380216,0.326925,-0.022121,-0.933460,0.258607,-0.755153,-0.581688,-0.836707,0.50101,-0.97095,-0.60952
59151166,1.067586,-1.166167,0.872480,1.285921,-0.022323,-0.801644,-0.166109,-1.272161,-0.581688,-0.836707,0.92158,-1.25731,-0.81849
59151167,1.043716,-0.447668,-1.002303,-0.221073,-0.022878,-0.274383,0.284339,-0.937627,-0.581688,-0.836707,0.18900,-1.13772,-0.64550
59151168,0.464203,-0.188210,0.241871,0.646590,-0.022121,-0.360349,-0.270244,-0.755153,-0.581688,0.332074,0.32847,-0.51307,0.11144
59151169,1.108679,-0.188210,-0.414303,0.022482,-0.022474,-0.119306,0.765055,-0.893022,2.988253,-0.836707,0.49081,-0.07174,-0.20279
59151170,0.919872,1.115733,0.446393,-0.007963,-0.022827,-0.119306,0.409568,-0.459720,-0.581688,-0.187384,0.71074,-0.14604,0.05919
59151171,1.190440,-0.277115,-0.806303,-0.129740,-0.022071,-0.801644,0.070180,-0.459720,-0.581688,-0.836707,0.06287,-0.87503,-0.70332
59151172,0.400287,-0.221932,-0.422825,0.737923,-0.021970,-0.318321,0.753946,-0.834693,1.811950,-0.353074,0.54962,-0.32812,0.10595
59151173,0.349380,-0.948843,0.344132,-0.038407,-0.024139,0.261666,-0.227403,0.400511,1.234793,-0.836707,-0.03979,0.24345,-0.80715
59151174,0.667744,0.074169,0.011784,0.494369,-0.022172,0.285832,0.945851,-0.703453,-0.581688,-0.502770,0.98762,-0.76486,-0.18337
59151175,0.628206,-0.464044,0.352654,0.418258,-0.022323,0.567771,0.894452,-0.916718,-0.581688,-0.836707,1.08124,-0.96851,-0.48803
59151176,-1.453557,-1.166167,-1.419868,-1.682400,-0.022979,-0.545767,0.436578,-0.324314,-0.581688,-0.836707,-1.17613,-1.06931,-0.20871
59151177,0.911869,0.246438,0.753176,1.088033,-0.022373,0.285832,0.600610,-0.834693,-0.581688,-0.836707,1.36886,-0.63947,-0.55488
59151178,0.587934,-0.692006,0.727610,1.255477,-0.021919,1.022510,0.806688,-0.916718,-0.581688,-0.836707,1.49112,-0.91060,-0.66381
59151179,-1.453526,-0.421057,-0.209781,-0.525516,-0.021919,0.165002,0.626573,-0.956212,-0.581688,-0.836707,-0.07032,-0.90755,-0.11818
59151180,-1.453520,-1.166167,-0.874477,-0.586405,-0.022626,0.165002,0.175097,-0.134744,-0.581688,-0.836707,-0.65683,-0.75002,-0.49393
59151182,0.188148,-0.475844,2.210393,1.225032,-0.025652,-0.292196,0.607930,-0.673521,-0.581688,-0.836707,1.43660,-0.65714,-0.40080
59151195,1.169597,-0.564347,-0.269433,-0.266739,-0.022878,-0.410383,0.283246,-0.777632,-0.581688,-0.620932,0.31504,-1.00538,-0.48120
59151196,-1.453526,-0.432699,-0.840390,-0.464627,-0.022323,-0.180229,0.884572,-0.865941,-0.581688,-0.836707,-0.18010,-1.07903,-0.03994
59151197,1.361458,-0.583554,-0.337607,-0.129740,-0.022273,-0.439152,1.193325,-1.013657,-0.581688,-0.252317,0.77895,-1.34154,0.06558
59151198,-0.194696,2.354478,0.267436,2.123139,-0.022424,-0.076660,0.906113,-0.053500,2.657703,1.033343,1.14052,1.36104,1.41215
59151199,-1.453526,0.242091,-1.181260,-0.023185,-0.022121,0.248333,0.674960,-0.703453,-0.581688,0.472328,-0.20209,-0.56369,0.77777
59151200,0.279299,0.742042,1.221871,0.083370,-0.022525,0.920194,1.367838,-0.755153,-0.581688,-0.057520,1.39186,-0.33829,0.44934
59151201,1.105341,0.463761,-1.027868,0.570479,-0.021819,0.165002,1.090407,-0.640263,-0.581688,0.137277,0.85639,-0.75779,0.24805
59151202,0.374919,0.268170,1.937698,1.712141,-0.022222,0.536788,1.318140,-0.755153,-0.581688,-0.369195,2.07636,-0.51196,0.06467
59151203,0.664237,0.667502,-0.550651,0.966256,-0.022474,-0.494075,1.460213,-0.834693,-0.581688,0.438327,1.08222,-0.86043,0.78440
59151204,0.195615,0.898409,2.278567,1.270699,-0.022979,-0.237767,1.138839,-0.916718,-0.581688,0.932259,1.72079,-0.23379,1.24115
59151205,-0.040818,0.940202,0.591262,0.874923,-0.022020,-0.318321,1.270513,-0.324314,-0.581688,0.242168,1.09556,-0.29167,0.71163
59151206,0.919052,1.476960,-0.363173,-0.053629,-0.021718,-0.725330,1.123461,-1.272161,-0.581688,-0.836707,0.89655,-0.86280,0.01511
59151207,0.484509,0.857192,0.625349,0.616146,-0.022071,0.855463,0.926135,-0.703453,-0.581688,1.097827,1.17498,-0.13578,1.03514
59151208,0.691585,0.619668,-0.346129,0.479146,-0.021869,-0.076660,1.506140,-0.530367,0.323732,1.195956,0.89271,-0.31028,1.36995
59151209,1.034666,0.583861,-0.499520,0.540035,-0.022020,0.384694,0.512027,-0.603092,-0.581688,-0.204933,0.79393,-0.47943,-0.16388
59151211,-1.453523,-0.188210,-0.490999,-0.632071,-0.025753,-0.054691,1.962400,-0.893022,-0.581688,-0.836707,0.36300,-1.22685,0.36802
59151213,-1.453528,-0.296872,-1.096042,-0.312406,-0.021466,0.099688,0.399052,-0.703453,-0.581688,0.721668,-0.49953,-0.64285,0.85220
59151214,0.129012,-1.166167,-1.419868,1.605586,-0.023634,2.279539,0.026925,0.278862,-0.581688,-0.836707,0.60535,-0.39866,-1.38225
59151215,0.349380,1.180930,-0.252390,0.540035,-0.022676,0.337617,-0.441249,-0.561275,-0.581688,-0.561700,0.36023,0.00780,-0.53374
59151216,0.965320,-0.025217,0.386741,-0.464627,-0.024189,1.735801,-0.314381,1.215939,0.382416,-0.836707,0.19843,0.90377,-1.14348
59151217,0.600547,0.545258,0.284480,0.098593,-0.023483,1.373309,-0.744099,0.278862,2.889088,-0.836707,0.09245,1.41844,-0.85156
59151219,1.107067,-1.166167,0.633871,0.692257,-0.021314,-1.043306,-0.061228,-0.937627,-0.581688,-0.836707,0.60620,-1.19595,-0.75414
59151220,1.082745,-0.573465,-0.789260,1.331587,-0.021617,0.248333,0.556112,-0.937627,-0.581688,-0.128355,0.94425,-1.08608,-0.28237
59151221,-0.264919,2.489148,1.494567,1.833918,-0.026308,4.114104,-0.226938,2.424444,1.881443,0.218966,1.34781,3.33105,-0.36557
59151222,0.629111,-0.188210,1.469002,0.631368,-0.022020,0.733617,1.347701,-0.513883,-0.581688,1.500856,1.43266,-0.36659,1.34681
59151223,1.031414,-0.130683,-0.712564,0.129037,-0.021919,0.384694,1.308453,-0.956212,-0.581688,1.088344,0.80786,-0.94971,1.01174
59151224,0.789835,-0.116652,0.548654,0.220370,-0.021314,0.419382,0.903005,-0.374200,-0.581688,1.329814,0.83588,-0.35859,1.07616
59151225,0.710053,0.056279,0.744654,0.387814,-0.022273,0.648325,1.442702,-0.937627,-0.581688,0.039879,1.41678,-0.78800,0.39231
59151226,0.440192,-0.074494,-0.150129,1.179366,-0.021566,-1.043306,1.437562,-0.324314,-0.581688,1.229046,0.88504,-0.79391,1.30048
59151227,0.213658,0.214478,-0.635868,0.996700,-0.022273,-0.848417,1.250704,-0.419098,-0.581688,-0.302407,0.76921,-0.89477,0.18506
59151228,0.397091,-0.033796,0.557175,0.616146,-0.022323,1.263463,0.484028,-0.238146,-0.581688,-0.836707,1.03356,-0.26979,-0.72009
59151229,0.769811,-0.559159,-0.925608,0.342147,-0.023685,0.702027,0.507961,-0.291629,-0.581688,-0.836707,0.50473,-0.77547,-0.80888
59151230,0.827194,1.767704,-0.848912,0.007260,-0.022726,0.270072,-0.025436,-0.324314,-0.581688,-0.836707,0.33421,0.05402,-0.59797
59151231,-1.453528,-1.166167,-1.130129,-0.388516,-0.023483,-0.640537,-0.350439,1.002673,-0.581688,-0.836707,-1.19963,-0.26168,-0.73137
59151232,-1.453526,-0.099305,-0.848912,-0.358072,-0.022575,0.099688,-0.520254,-0.238146,-0.581688,3.094648,-1.10623,0.18940,2.24579
59151234,0.519125,1.895264,-0.789260,0.981478,-0.023937,0.855463,-0.636322,1.255432,-0.581688,-0.836707,0.23322,1.06700,-1.10379
59151236,0.600576,1.846390,0.514567,0.403036,-0.023433,1.951195,-0.420549,-0.008364,0.375767,-0.836707,0.81334,1.04334,-0.83944
59151237,-1.453523,-0.802276,-0.917086,-0.906070,-0.022323,-0.119306,-0.516491,0.149610,-0.581688,3.186075,-1.49077,0.11166,2.25572
59151238,-1.453509,-1.166167,-0.874477,-0.373294,-0.022273,-0.380686,-0.310783,-0.459720,-0.581688,2.235518,-1.10398,-0.49199,1.65420
59151239,0.895861,-0.130683,-0.116042,0.281258,-0.021516,-0.848417,0.493905,-0.640263,-0.581688,1.225848,0.35581,-0.68042,1.01305
59151240,-1.453520,-1.166167,-0.235346,-0.723404,-0.021516,-0.054691,-0.345070,-0.561275,-0.581688,1.746915,-0.95941,-0.44314,1.32882
59151241,-1.453526,-0.758685,-0.678477,-0.327628,-0.021667,-0.603921,0.503918,-0.238146,-0.581688,1.208660,-0.63425,-0.60526,1.24211
59151242,-1.453526,-1.166167,-0.925608,-0.251517,-0.021970,-0.594506,-0.072562,0.020358,-0.581688,1.881389,-1.05400,-0.42283,1.43140
59151243,1.090324,-0.454925,-1.036390,0.570479,-0.022676,0.087046,-0.279189,-0.603092,-0.581688,2.188374,-0.02025,-0.44731,1.16876
59151244,-1.453523,-0.491714,-0.865955,-0.906070,-0.021919,-0.380686,0.203584,-0.324314,-0.581688,-0.836707,-0.76181,-0.70108,-0.26883
59151252,0.701144,-0.527501,0.369697,-0.997403,-0.024240,-0.713767,0.338623,0.307585,0.551626,-0.836707,-0.13113,-0.15098,-0.43602
59151253,0.141314,1.167204,0.932132,-0.388516,-0.024391,0.931245,-0.226938,1.571381,0.409962,-0.836707,0.12156,1.43069,-0.74218
59151254,0.530127,0.159877,1.042915,0.296481,-0.023180,1.439217,-0.368167,-0.703453,0.830153,-0.202792,0.69841,0.36785,-0.33499
59151255,0.814241,-0.099305,-0.277955,-0.342850,-0.023786,-0.020892,0.785253,-0.561275,2.889088,-0.836707,0.31531,0.13017,-0.15673
59151256,0.682365,0.187927,-0.312042,0.311703,-0.022626,-0.439152,0.212780,-0.561275,-0.581688,1.067974,0.24872,-0.43769,0.80190
59151257,0.274831,1.180930,-0.337607,0.798812,-0.023533,1.586540,0.169050,0.149610,3.428986,0.098318,0.49836,1.54088,0.17886
59151258,0.595117,0.444586,-0.303520,-0.495072,-0.023786,0.223943,-0.143250,-0.703453,-0.581688,-0.836707,0.12074,-0.42725,-0.63287
59151259,-0.219895,2.271500,2.730219,2.899470,-0.024290,3.609963,0.151284,0.860496,1.732163,0.529868,2.33920,2.52038,0.16338
59151260,0.243184,-0.677188,0.736132,-0.114518,-0.023937,0.648325,-0.025436,-0.134744,-0.581688,0.013316,0.30528,-0.24659,-0.17727
59151261,0.272144,0.419709,0.829871,0.326925,-0.022222,-0.640537,0.262353,-0.755153,1.294407,0.332074,0.44991,0.11845,0.64395
59151262,1.242167,-0.136738,-0.499520,-0.205851,-0.022525,0.384694,0.673591,-0.397225,-0.581688,0.805904,0.45884,-0.54261,0.54133
59151263,1.156078,-0.586637,-0.516564,-0.479849,-0.022979,0.536788,0.365604,-0.134744,-0.581688,1.166918,0.11737,-0.41583,0.62978
59151264,0.554222,-0.065965,0.429349,0.342147,-0.022525,-0.180229,0.737547,-0.755153,-0.581688,-0.106219,0.80386,-0.73796,0.14321
59151265,-1.453528,-0.188210,-0.976738,0.311703,-0.022575,-0.103511,0.151284,-0.865941,-0.581688,0.147530,-0.30259,-0.70936,0.36487
59151266,0.669978,-0.221932,-0.013781,0.844478,-0.021667,-0.103511,0.508976,-0.703453,-0.581688,1.812531,0.62002,-0.54127,1.32056
59151267,0.841929,-0.424268,-0.695520,-0.023185,-0.022474,0.068337,0.043787,-0.777632,-0.581688,-0.123552,0.16555,-0.80751,-0.24544
59151268,-1.453528,0.137776,-0.090477,-0.540738,-0.022474,-0.180229,0.346379,-0.397225,-0.581688,-0.335801,-0.30520,-0.37755,0.20736
59151269,0.868004,0.449588,-0.490999,-0.358072,-0.021970,-0.725330,-0.183668,-0.134744,-0.581688,0.281258,-0.18789,-0.21612,0.15082
59151270,-1.453526,-0.021242,-0.218303,-0.388516,-0.021919,0.037811,-0.429369,-0.987807,-0.581688,0.682709,-0.58945,-0.35585,0.68824
59151271,-1.453528,-0.689114,-0.005259,0.311703,-0.021768,0.491571,0.612143,-0.603092,-0.581688,0.332074,0.15219,-0.62981,0.52454
59151272,-0.802576,2.306578,4.281176,6.522343,-0.024038,-0.640537,1.302041,2.993153,-0.581688,0.609208,3.43100,2.07730,0.55681
59151273,0.978386,-0.021242,1.153697,-0.510294,-0.022525,-0.292196,0.737547,-0.561275,-0.581688,1.329814,0.61819,-0.39356,1.23176
59151274,0.568533,-0.383801,0.540132,0.677035,-0.022222,0.536788,0.456528,-0.798237,-0.581688,0.936616,0.84964,-0.54371,0.63965
59151275,-1.453517,-1.166167,-0.081955,-0.692960,-0.025803,-0.972229,-0.182521,-0.673521,-0.581688,-0.331288,-0.80375,-0.90450,0.03270
59151276,1.298899,-0.764954,-0.806303,0.296481,-0.022071,-0.180229,0.607930,-0.134744,-0.581688,0.961418,0.32913,-0.73392,0.52105
59151277,0.218975,-0.079548,-0.473955,0.068148,-0.022575,-0.439152,0.008837,-0.324314,-0.581688,0.202210,-0.06346,-0.45856,0.13645
59151278,1.301162,0.264990,-0.959694,-0.099296,-0.022222,0.099688,0.409568,-0.513883,-0.581688,0.531622,0.30553,-0.53893,0.31615
59151279,0.668875,-0.263437,0.369697,-0.007963,-0.021970,-0.180229,0.331805,-0.459720,-0.581688,-0.369195,0.47507,-0.60146,-0.22831
59151280,-1.453526,0.427541,-0.865955,-0.479849,-0.022172,-0.578572,-0.005167,-0.798237,-0.581688,-0.317249,-0.62071,-0.53680,0.19774
