ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59150568,-0.863346,0.064325,1.978945,1.537598,0.932546,0.126115,2.494228,-0.867724,0.232654,1.082588,-0.558731,0.293851,1.30479,0.90917,0.15189
59150569,0.360938,0.280938,1.516121,1.657594,0.401805,-0.037264,3.659804,-0.517999,0.273473,1.526019,-0.353212,0.062672,1.32464,0.87998,0.33392
59150570,-0.594587,-1.270481,1.366249,1.140111,-0.403457,0.07217,-0.121897,0.006589,0.445468,2.552606,0.195165,0.090305,-0.322,1.75862,0.00561
59150571,-2.227249,0.301624,-0.929842,-1.229815,-1.519843,2.65715,-0.577002,1.268434,-0.25802,-0.425077,1.377698,2.27584,-0.35415,0.83095,1.93075
59150572,3.220467,0.498137,-1.243168,-0.787329,-1.117212,1.784378,-0.562439,0.340417,-0.811144,-0.99695,-1.024909,2.568074,-0.56001,-0.68043,2.79232
59150573,-0.532058,-0.457323,0.029718,2.370072,-0.531567,0.636586,5.464276,0.941723,1.842804,0.909293,-1.024909,-0.89779,2.33295,-0.32122,-0.08517
59150574,5.78922,-1.270481,-0.971619,-0.292344,-1.446637,3.306669,-0.618376,-0.01284,-0.259591,-0.46082,0.016221,1.742765,-0.95313,-0.67986,3.88423
59150575,-0.413223,-0.412969,1.626612,1.537598,-0.257045,1.590859,3.241653,0.417752,0.317615,-0.425077,1.104675,-0.147228,1.41084,0.67568,0.99217
59150576,0.878405,0.654545,-0.681342,-0.329843,-0.934198,2.102716,0.7384,-0.790007,-0.115278,-0.99695,-1.024909,1.680427,0.31672,-0.84025,2.07418
59150577,0.373532,-1.270481,-1.07345,0.187641,-0.366854,-0.08022,-0.645268,0.880901,-0.586437,1.410936,-0.591105,-0.721318,-1.04687,0.21427,-0.70512
59150578,0.2062,-1.270481,-0.586194,0.877619,0.475011,1.003873,-0.941087,-0.727834,-0.459429,-0.99695,1.997726,3.113209,-0.04385,0.77157,2.31449
59150579,0.704468,-1.270481,-0.515804,-0.247346,-0.714581,2.026537,1.731723,-0.401424,2.043951,0.17279,-1.024909,0.64516,0.8302,-1.01843,1.4786
59150580,0.299994,1.087676,-0.661277,1.237608,-0.238744,2.10316,1.087385,1.541493,1.322334,0.228492,0.131902,0.370161,1.40353,-0.11691,1.48701
59150581,1.647898,-1.270481,-0.888974,0.075144,-0.934198,2.111839,-0.152237,-0.567959,0.761802,-0.217124,-1.024909,0.013546,-0.1682,-1.14034,1.30605
59150582,0.231358,-0.307968,-0.28476,0.442633,-0.385155,2.145052,0.566803,-0.356587,0.191087,0.17279,-1.024909,0.537552,0.31758,-0.37694,1.24907
59150583,0.21483,-1.270481,0.147693,-0.487338,0.291997,0.828734,-0.361524,-0.517999,-0.480963,-0.99695,0.834251,0.214727,-0.38452,-0.15621,0.524
59150584,0.628493,-0.484428,0.043117,0.097643,-1.135513,0.711372,-0.608291,0.284312,-0.811144,0.652683,-0.476946,0.378972,-0.89754,0.51972,0.55228
59150585,-0.009248,-1.270481,0.79345,0.120143,-0.659677,1.932386,-0.216633,-0.48182,-0.480963,0.432732,0.208008,2.939835,-0.38418,1.25946,2.42514
59150586,-0.534289,-1.270481,1.830973,0.480131,0.163887,1.624861,-0.67568,-0.613378,-0.511535,-0.139141,0.448388,1.29081,-0.14727,1.08738,1.36405
59150587,-0.20077,-0.412969,0.085061,1.312605,-0.403457,0.93236,-0.665373,1.230626,-0.811144,0.98261,0.333086,2.371572,-0.25841,1.69471,1.56606
59150588,0.027213,-0.301375,1.030266,-0.44234,-0.421758,0.977599,-0.105834,-0.198685,-0.49077,-0.99695,-0.315048,2.112547,-0.03328,0.37155,1.56365
59150589,0.342296,1.435601,-0.111713,0.607627,-1.09891,1.240618,-0.610871,-0.613378,-0.434891,2.434288,1.577916,2.546241,-0.50456,2.1766,2.34365
59150590,0.046823,-0.566553,0.423156,0.270138,-0.586471,0.935309,-0.557322,0.306353,-0.811144,-0.99695,1.1542,1.907113,-0.29572,0.83287,1.57803
59150591,1.132662,-0.012797,0.17361,-0.727331,-1.336829,1.667929,-0.098756,-1.567173,-0.267316,-0.99695,-0.345911,2.345372,-0.31666,-0.23687,2.4022
59150592,0.802107,-1.270481,0.738406,0.390134,-1.208719,1.627423,-0.478066,0.181451,-0.811144,1.385854,-0.202964,2.206935,-0.9182,1.54807,2.00899
59150593,-0.154533,-0.245195,0.052862,1.042614,-0.44006,0.558581,-0.651305,-0.356587,-0.150782,-0.043829,0.039883,1.085376,-0.0211,0.43664,0.87404
59150594,-0.037225,1.168992,0.68626,-0.089851,-0.513265,0.575138,0.379778,0.618607,-0.439216,0.432732,0.61898,1.29081,0.0956,1.09603,1.10985
59150595,-0.063264,0.523769,1.144591,0.345136,-0.989102,0.491264,-0.479321,1.383631,-0.811144,0.075311,1.936926,0.823271,-0.38221,1.73437,0.97157
59150596,0.974313,-0.555888,0.24704,-0.667333,-1.300226,0.975713,-0.635726,-0.654847,-0.811144,1.147573,-1.024909,1.676626,-1.16742,0.6814,1.36628
59150597,-0.644347,-0.045464,1.370999,1.035114,-0.128936,-0.18191,-0.597556,0.976281,-0.550194,1.862415,-0.565587,0.892027,-0.27316,1.81378,0.12233
59150598,0.480184,0.819025,1.321462,-0.344843,-1.117212,0.819953,-0.129698,0.125044,-0.811144,0.228492,0.421105,1.792983,-0.39237,1.2858,1.62559
59150599,-0.314027,0.280938,1.308739,0.112643,-0.513265,-0.388809,-0.717476,-0.168274,0.080605,1.862415,1.232963,-0.206631,-0.56336,1.64772,-0.09718
59150600,0.320661,-0.38061,0.403459,-0.899825,0.035777,1.043049,-0.941087,-0.760116,-0.500012,0.432732,2.297846,1.435051,-0.76315,1.20733,1.52711
59150601,-0.286902,-0.016142,1.076314,-0.059852,-0.989102,0.777438,-0.215575,-0.43293,-0.811144,1.147573,-0.365038,1.29081,-0.65365,1.26214,0.9459
59150602,1.395666,-1.270481,1.375341,-0.322343,-1.629651,3.015525,-0.603008,-0.567959,-0.811144,2.219835,-1.024909,2.889188,-1.24014,1.74322,3.08567
59150603,0.020314,-1.270481,1.200774,-0.502338,-0.586471,2.325372,-0.603008,-1.567173,-0.811144,-0.99695,2.178567,2.391726,-0.59545,1.08071,2.6483
59150604,0.013445,0.69465,0.79345,-0.11235,-0.275347,0.181127,-0.941087,0.681058,-0.811144,-0.99695,0.797068,0.838855,-0.2021,0.62624,0.66511
59150605,0.018905,-0.533557,0.405523,-0.899825,-1.428336,0.414513,-0.629015,-0.462779,-0.811144,3.292097,-1.024909,1.183202,-1.65622,1.66258,0.51418
59150606,0.582785,-0.002654,0.157007,-0.382342,-1.09891,0.307074,-0.008286,-0.255705,-0.811144,0.075311,-0.04885,1.008339,-0.6728,0.45035,0.81134
59150607,0.318429,-1.270481,0.839737,-0.11235,-1.263623,0.555428,-0.335019,0.089418,-0.811144,1.576478,0.231627,0.417716,-1.24305,1.39373,0.48502
59150608,0.254256,-0.728376,0.34794,0.405134,-0.714581,0.377389,0.848741,-0.613378,-0.811144,0.562703,-0.292865,1.361428,-0.36406,0.73414,0.89924
59150609,0.108208,-0.165095,1.509019,-0.209847,-1.025705,0.727791,-0.618376,-0.567959,-0.811144,-0.99695,2.262869,2.206935,-0.4917,1.46186,1.96407
59150610,-0.372388,-0.029345,0.613749,0.112643,-1.208719,-0.103089,-0.710204,-1.567173,-0.811144,1.147573,-0.106265,1.157882,-0.96127,1.09841,0.52601
59150611,0.086043,0.337354,1.536978,0.097643,-0.549868,0.657258,-0.941087,2.039365,-0.431952,-0.192754,0.710307,1.714518,-0.09846,1.53784,1.35415
59150612,0.032996,-1.270481,1.35677,0.180141,-1.172116,0.807581,-0.361524,-0.13648,-0.811144,-0.99695,0.304193,1.627373,-0.52923,0.80752,1.32261
59150613,1.381986,-0.386172,1.200774,0.937617,-1.300226,1.302862,-0.941087,-1.567173,-0.811144,1.415639,-0.544388,0.421666,-0.97,0.96013,1.25972
59150614,0.387359,-0.307968,1.238961,0.112643,-0.952499,0.251893,-0.591924,-0.790007,-0.811144,1.862415,0.897177,1.220192,-1.04857,1.92115,1.00409
59150615,-0.056424,0.798078,1.183441,0.705124,-0.366854,0.902186,-0.45702,-0.308164,-0.811144,-0.99695,0.304193,0.858088,0.16569,0.51522,1.07826
59150616,-0.419094,0.758041,2.222123,0.697624,-1.428336,-0.032714,-0.557322,-1.567173,-0.811144,0.841213,1.772156,0.380155,-0.65627,1.96651,0.6517
59150617,-0.83352,-1.270481,1.840854,-0.059852,-1.080609,-0.716698,-0.39496,-0.401424,-0.811144,0,-0.132512,-0.117455,-0.9018,0.93517,-0.60096
59150618,-0.784817,-0.789224,1.314446,0.090144,-0.385155,-0.852631,-0.713898,1.77111,-0.811144,1.147573,-0.298539,-0.390882,-0.82128,1.4204,-1.01386
59150619,-0.173439,-0.076477,1.493538,0.105143,-0.714581,-0.118528,0.429021,0.306353,-0.811144,0.718669,-0.536879,-0.333403,-0.42852,0.89244,-0.30973
59150620,-0.79292,-1.270481,2.171163,0.817621,-1.117212,-0.758365,-0.39496,0.531176,-0.496991,2.475136,2.879328,-0.051954,-1.12749,3.18227,-0.16879
59150621,-0.724196,0.367128,1.647516,0.21014,-1.300226,-0.626906,-0.483045,-0.255705,-0.463211,3.292097,-0.000847,0.290582,-1.05019,2.3612,-0.23162
59150622,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.00558,0.08348,-0.06229
59150623,-0.556864,0.344695,1.795596,-0.277345,-0.751184,-0.562212,-0.177684,0.641616,-0.811144,0.718669,1.206083,0.465813,-0.59268,1.80865,0.05132
59150624,-0.747593,-0.774027,1.811759,-0.487338,-1.35513,-0.937122,-0.691977,-1.567173,-0.811144,2.219835,1.029952,0.204945,-1.58687,2.09894,-0.34467
59150625,-0.543331,-0.541154,2.03805,-0.277345,-1.35513,-0.085716,-0.18041,-0.790007,-0.811144,1.453934,-0.374203,0.223695,-1.0453,1.48583,-0.03616
59150626,-0.597083,-0.418135,1.267731,0.472632,-0.732882,-0.542179,-0.4638,1.169804,-0.53923,2.122357,1.756191,0.021622,-0.85374,2.40295,-0.20772
59150627,-0.080437,-1.270481,0.652994,-0.674832,-0.9708,-0.533233,0.172584,0.375743,-0.811144,1.683704,0.859895,0.355731,-1.28452,1.57782,-0.15464
59150628,-0.422676,0.901506,1.142585,0.51013,-1.025705,-0.457576,-0.941087,-0.517999,-0.811144,1.862415,0.090587,-0.323314,-0.86223,1.49524,-0.35399
59150629,-0.75232,0.355834,1.635253,0.53263,-1.391733,-0.573878,-0.020762,-0.401424,-0.811144,3.292097,-0.608457,-0.306097,-1.03829,2.11747,-0.60702
59150630,-0.326122,-0.081494,1.066399,0.405134,-1.281924,-0.048709,-0.651305,-0.120036,-0.591023,-0.99695,-0.541911,-0.138843,-0.3744,0.10015,-0.09281
59150631,-0.216475,-0.447868,-0.200022,-0.43484,-0.403457,-0.319486,-0.246016,-0.738878,-0.584866,0.228492,-0.644008,-0.64225,-0.71237,-0.25168,-0.71945
59150632,-0.226545,0.039607,0.903964,0.142642,-1.336829,-0.269241,-0.186535,-0.098329,-0.500012,3.015384,0.176395,-0.829901,-1.15683,1.72093,-0.57373
59150633,-0.35859,-1.270481,0.696468,-0.607335,-1.281924,-0.477297,-0.210241,0.727897,-0.454257,1.004605,0.834251,-0.42444,-1.18088,1.15649,-0.54344
59150634,-0.183449,-1.270481,1.452356,-0.322343,-1.373431,-0.725227,-0.389658,-1.567173,-0.811144,2.219835,-0.345911,1.29081,-1.48816,1.76889,0.23055
59150635,-0.459342,-1.270481,0.79345,-0.224847,-1.281924,-0.743776,0.324197,-0.356587,-0.811144,2.434288,-0.551668,-0.832008,-1.39931,1.2446,-1.09509
59150636,-0.294975,-0.673479,2.216293,-0.097351,-1.428336,-0.007587,-0.020762,-0.790007,-0.811144,1.045453,0.276503,-0.164113,-0.98836,1.46734,-0.00866
59150637,0.280736,0.516002,1.404436,0.240139,-0.934198,0.341399,-0.941087,-1.567173,-0.484298,1.415639,-0.244062,-0.667661,-0.79706,0.82,0.04048
59150638,-0.440319,0.790045,2.3272,-0.247346,-0.714581,0.39067,0.065163,0.950846,-0.811144,0.432732,-1.024909,2.657835,-0.00722,1.6979,1.43076
59150639,-0.768936,-1.270481,-0.564295,0.390134,-0.787786,-0.884451,-0.941087,0.681058,-0.811144,2.066655,1.921685,2.015644,-1.30263,2.34353,0.44352
59150640,-0.692256,-0.428282,2.751737,-0.562336,-0.476662,-1.964099,-0.552065,-0.068352,-0.811144,3.292097,0.176395,0.943153,-1.33226,2.97057,-0.62889
59150641,-0.785581,1.022172,2.195278,0.247639,-0.824389,-0.959853,-0.415187,1.580351,-0.511535,1.862415,-0.619274,1.437549,-0.29823,2.30297,0.12558
59150642,-0.635863,-0.541154,2.478061,0.030145,-0.989102,-0.332313,-0.225156,-1.567173,-0.811144,0.432732,1.095911,0.649146,-0.75642,1.65851,0.35225
59150643,-0.544916,-0.428282,1.687575,0.030145,-0.531567,-0.345692,-0.318311,-0.517999,-0.527304,2.317313,0.117794,-0.466792,-0.90935,1.66444,-0.52464
59150644,-0.656207,0.434211,1.811759,-0.11235,-0.604772,-0.759913,-0.193755,-0.401424,-0.385384,1.862415,0.927209,0.232435,-0.61227,1.92244,-0.16324
59150645,-0.660434,-1.270481,2.259815,-0.022353,-0.824389,0.506627,-0.143374,-0.33285,-0.447574,0.228492,3.035497,1.110028,-0.61975,2.23065,1.14129
59150646,-0.866957,-0.525799,2.184312,0.502631,-1.09891,-0.929161,-0.577002,-0.692861,-0.811144,1.576478,-0.263107,0.353831,-0.93367,1.832,-0.39932
59150647,0.13046,0.390193,0.682362,-0.847327,-1.464939,-0.337133,-0.645268,-0.692861,-0.811144,1.147573,0.394813,-0.393749,-1.28444,0.89341,-0.24015
59150648,0,0.077038,1.774044,0,0,0,0.073149,-1.567173,-0.811144,-0.99695,0.131902,-0.161902,-0.0885,0.1338,0.09376
59150649,-0.408379,1.945188,2.08948,-0.472339,-0.897595,-0.978973,0.729419,-0.33285,-0.811144,-0.99695,0.43918,0.443395,0.1662,0.74556,0.05415
59150650,0.046647,0.50926,-0.269133,-0.76483,-1.025705,-0.456433,-0.075276,-0.401424,-0.416537,0.432732,-0.360358,-0.772462,-0.72497,-0.14125,-0.64504
59150651,0.317637,-0.091402,0.93554,-0.982323,-1.22702,-0.45049,-0.310007,2.77424,-0.811144,3.292097,0.064645,-0.443435,-1.50238,2.23631,-0.6098
59150652,-0.608091,-1.270481,0.666162,0.480131,-0.806088,-0.587088,0.185842,0.400029,-0.554336,1.385854,0.683195,-0.412712,-0.81231,1.33735,-0.64172
59150653,-0.416569,0.039607,1.001268,0.84012,-1.007403,-0.173457,-0.373115,1.370516,-0.487567,3.292097,2.723158,0.2301,-0.94517,3.18712,0.27597
59150654,0.028945,0.039607,0.866187,-0.839827,-0.586471,0.874699,0.272528,1.294212,-0.392725,-0.043829,0.369461,0.696133,-0.22072,0.73738,0.78048
59150655,-0.335223,-0.110731,1.33986,0.142642,0.108983,0.251438,-0.941087,0.853999,-0.283572,0.909293,-0.263107,1.566393,-0.19669,1.40592,0.77641
59150656,-0.304486,1.193265,1.941362,0.097643,-1.629651,-0.16205,0.703043,-0.068352,-0.811144,3.292097,-0.173076,2.482328,-0.65428,2.94129,1.29736
59150657,7.952002,2.045677,-0.512074,-0.059852,-1.464939,5.323254,-0.941087,-0.443058,-0.505882,1.147573,0.576829,2.27584,-0.66279,0.12718,6.0053
59150658,-0.037401,-0.105959,-0.40043,-0.644833,-0.952499,0.165805,-0.407279,0.340417,-0.811144,0.516831,1.129153,1.52458,-0.89373,1.06347,0.88668
59150659,0.802606,-0.566553,0.238009,-0.329843,-0.732882,1.894755,-0.941087,-0.295446,0.140554,-0.492357,1.814536,1.393527,-0.37286,0.56579,2.11169
59150660,3.956816,0.996978,-0.255717,0.405134,-1.410034,4.549787,0.784062,-0.068352,0.237487,-0.492357,-1.024909,2.279462,0.58002,-0.64068,4.47003
59150661,2.477395,0.762413,-0.988591,-0.464839,-0.842691,3.165859,-0.682918,-0.583572,0.218421,-0.63953,-0.04885,1.99699,-0.00455,-0.65873,3.25462
59150662,6.318929,2.241668,-0.941447,-1.102319,-1.318527,3.785678,-0.651305,-1.567173,-0.811144,-0.99695,-1.024909,2.713631,-0.46194,-1.29221,4.87163
59150663,-2.227249,-0.363497,-0.962255,-1.484807,-1.666254,5.724111,-0.487918,-0.790007,-0.466913,-0.139141,0.052122,3.083045,-0.46351,0.29361,3.59617
59150664,2.345232,0.144414,-1.243168,-1.139818,-0.897595,3.858296,-0.941087,0.072162,-0.511535,-0.46082,-1.024909,3.018873,-0.50284,-0.52213,3.70557
59150665,5.041304,-0.38061,-0.734014,-0.089851,-1.373431,3.309746,-0.105834,-0.120036,-0.811144,-0.217124,0.43918,1.432046,-0.82208,-0.26405,3.62721
59150666,-2.227249,-0.147549,-1.243168,-1.177317,-1.35513,4.704258,-0.355549,-0.692861,-0.477559,-0.282109,0.131902,3.383194,-0.28012,0.30774,3.28824
59150667,0.796001,-1.270481,-0.488865,1.140111,-0.934198,2.363349,1.337813,-0.198685,0.569979,-0.99695,-1.024909,1.709287,0.75041,-0.68616,2.19841
59150668,-2.227249,-1.270481,-1.053715,-0.584835,-1.35513,1.312011,-0.373115,-0.867724,0.483166,-0.261685,-0.298539,0.1872,-0.45099,-0.51632,0.05681
59150669,0.834429,-1.270481,0.484872,-0.547336,-1.007403,0.39433,0.390097,-0.33285,-0.811144,1.79093,1.341295,-0.038469,-1.31365,1.37085,0.41396
59150670,0.509658,-1.270481,-0.524362,0.495131,0.090681,2.075872,-0.410272,-0.551843,-0.206326,-0.607037,0.812379,2.088378,-0.02054,0.1952,2.20999
59150671,-2.227249,-1.270481,-0.524362,-1.484807,-1.721158,-1.964099,-0.941087,0.046942,-0.092083,0.718669,0.710307,2.487162,-1.38861,1.34543,-0.26319
59150672,0.71577,-1.270481,-0.639726,1.15511,-0.641375,1.34495,-0.134309,-0.308164,1.395066,-0.99695,0.710307,2.37885,0.67672,-0.16475,2.3369
59150673,0.518201,-1.270481,-0.404561,0.660126,-0.330251,0.898673,-0.941087,-0.613378,-0.455564,0.357486,1.652282,1.822522,-0.65006,1.02599,1.63132
59150674,1.46624,-1.270481,-0.606725,-0.877326,-1.22702,1.454801,-0.223951,-1.567173,-0.811144,0.228492,0.868054,1.573282,-1.25832,0.28889,1.87583
59150675,-0.383661,-0.673479,1.758164,-0.449839,-0.275347,1.037274,-0.212918,-0.843605,-0.534582,1.862415,-0.476946,1.680427,-0.6441,1.61572,1.16457
59150676,0.249882,-0.62441,1.132887,-0.472339,-1.373431,0.93801,-0.648318,0.046942,-0.477559,-0.99695,0.927209,2.70317,-0.50775,1.04682,2.12113
59150677,0.555219,-0.397089,-0.626011,-0.697332,-1.007403,1.212751,-0.642154,0.375743,0.21068,-0.99695,-0.078427,2.591893,-0.18719,-0.10236,2.03825
59150678,-0.006635,0.960208,0.67817,-0.629834,-0.952499,0.702828,-0.564114,-0.890286,-0.527304,-0.00717,-0.424257,2.612565,-0.30737,0.71729,1.7688
59150679,-0.657968,-1.270481,2.117252,1.185109,0.621422,0.685655,-0.451456,2.104938,-0.253252,2.219835,-0.244062,0.725867,-0.06643,2.27946,0.3472
59150680,0.199183,-0.768745,0.966045,0.705124,-1.172116,0.435354,-0.564114,-0.198685,-0.811144,0.432732,0.827949,1.252509,-0.73601,1.40489,1.06969
59150681,0.415394,-0.363497,0.567159,-0.389841,-1.062308,0.308734,0.478843,-0.727834,-0.811144,-0.99695,0.66341,1.107585,-0.43252,0.29786,0.98527
59150682,0.223314,-0.563034,1.040313,-0.224847,-0.897595,0.500345,-0.741097,-0.462779,-0.469337,-0.192754,1.814536,2.299018,-0.61283,1.45929,1.79827
59150683,0.519404,-1.270481,0.24704,-0.817328,-0.641375,0.96221,-0.941087,-0.308164,-0.811144,0.322756,0.117794,2.338023,-1.05691,0.87868,1.63226
59150684,-0.044358,-0.606211,0.874915,-0.11985,-0.714581,0.808303,0.220674,-0.443058,-0.075741,-0.99695,0.224447,1.561983,0.05389,0.28048,1.32462
59150685,-0.060328,1.087676,0.645869,-0.637334,-0.623074,0.41014,0.422688,1.002234,0.643137,-0.52039,1.206083,2.240571,0.58019,0.84096,1.70003
59150686,-0.281471,0.873298,0.711985,-0.862327,-1.044006,0.374687,-0.941087,0.400029,-0.811144,1.576478,-1.024909,2.465893,-0.83467,1.48941,1.21118
59150687,-0.083197,0.579054,0.567159,-0.134849,-0.348553,0.098455,-0.625547,-0.567959,-0.811144,1.862415,0.276503,2.044069,-0.69438,1.70719,1.10183
59150688,0.202236,-0.509785,-0.349043,-0.76483,-0.220443,-0.054063,-0.668024,-0.120036,-0.500012,-0.492357,0.879597,1.897091,-0.57461,0.44623,1.00214
59150689,-0.598903,1.041438,0.567159,1.095112,0.182188,0.339186,-0.025003,2.08213,-0.115278,1.453934,0.276503,1.29081,0.47424,1.69333,0.73025
59150690,0.026978,-1.270481,-0.379148,-1.06482,-0.604772,0.63807,-0.622002,0.375743,0.097781,0.228492,-1.024909,2.044069,-0.61198,0.11987,1.04507
59150691,-0.851134,0.810246,1.121937,1.350104,-0.05573,-0.066435,0.977737,2.135797,0.914603,0.075311,1.493953,1.217914,1.29653,1.46636,0.83774
59150692,0.168007,-0.165095,0.074644,0.135142,-0.568169,0.260395,0.161771,-0.213399,-0.496991,-0.217124,-1.024909,2.646675,-0.04488,0.38546,1.42026
59150693,0.191492,-0.26701,0.386127,0.667625,-0.110634,0.438912,0.038175,0.930862,-0.253252,-0.99695,1.057351,2.345372,0.36997,0.84433,1.65296
59150694,-0.319106,1.238197,0.157007,0.090144,-0.513265,0.370618,-0.239887,1.055764,-0.012187,0.718669,0.394813,0.811464,0.08961,0.90611,0.64241
59150695,0.143876,1.424556,0.182465,-0.382342,-0.897595,0.23053,-0.662669,0.340417,0.299171,-0.99695,0.146362,1.516788,0.24437,0.06083,1.17388
59150696,-0.000969,-1.270481,0.538873,0.105143,0.969149,0.386128,0.21804,-0.727834,-0.320875,-0.99695,0.394813,1.008339,0.20771,-0.00552,0.66805
59150697,-0.49548,2.532998,0.746087,1.455101,1.463287,0.020453,-0.231122,0.340417,1.211215,-0.022167,0.42783,0.607623,1.81248,0.35589,0.61307
59150698,-0.11637,-0.029345,-0.066455,-0.352343,-0.000826,0.018071,-0.490316,-0.738878,0.472894,-0.24006,1.404394,1.541896,0.02702,0.4378,1.03826
59150699,-0.691405,0.015787,0.579069,0.030145,0.85934,0.277877,-0.367378,0.111506,0.50958,-0.99695,0.61898,1.885488,0.74486,0.31017,1.07488
59150700,-0.497593,0.116671,-0.060616,-0.179848,0.566518,0.22214,2.179638,0.257478,0.433385,-0.99695,0.486408,1.801082,1.17941,-0.05464,1.03455
59150701,-0.373445,0.463458,0.308541,0.21014,0.475011,0.447069,-0.673176,-0.817763,0.562534,-0.492357,0.117794,1.721244,0.57141,0.11156,1.17073
59150702,0.117425,-0.443057,0.284296,-1.132318,-0.677978,-0.352177,-0.445763,-0.692861,-0.811144,0.228492,-1.024909,0.612878,-0.98289,0.08255,-0.06401
59150703,-0.612524,-0.091402,-0.021197,-0.052352,1.463287,0.212863,-0.638974,3.095826,0.22155,-0.99695,0.016221,1.363706,0.78333,0.26428,0.41994
59150704,-0.148926,-1.270481,1.152853,-0.194847,-1.245322,0.494146,0.455565,-0.817763,0.109605,1.147573,-0.400231,1.471592,-0.52209,1.03105,0.98274
59150705,-1.127261,0.390193,1.761679,1.425102,-0.494964,1.966971,3.332489,2.429683,-0.811144,3.292097,0.511184,0.438764,0.60337,2.88092,0.9323
59150706,-0.995979,-0.307968,2.710268,0.660126,-0.202141,-1.964099,0.891081,0.046942,-0.811144,-0.99695,0.812379,-0.038469,0.1591,1.20396,-0.8923
59150707,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.00558,0.08348,-0.06229
59150708,-0.698128,-0.576905,1.375341,0.120143,-0.074031,-0.744839,0.161771,0.340417,-0.182838,0.432732,1.206083,-0.323314,-0.22018,1.15927,-0.5167
59150709,-0.875235,1.045566,1.263439,0.577628,-0.659677,-0.549671,-0.044289,0.224101,-0.211926,1.453934,0.326558,-0.404021,-0.13446,1.36913,-0.47334
59150710,-0.81118,1.226391,1.54021,1.560097,0.548217,-0.727263,0.512385,0.764326,-0.052759,0.228492,-0.230827,0.612878,1.01324,1.05011,-0.0332
59150711,-1.046912,0.280938,1.45469,1.890087,0.3286,-0.967619,-0.182346,1.055764,-0.440635,1.642463,-0.010822,-0.499401,0.16543,1.68653,-0.92079
59150712,-1.260129,-1.270481,1.59355,1.365104,-0.604772,-0.826437,1.065336,1.930076,-0.107715,1.147573,1.484958,-0.242608,0.01814,2.08536,-0.61941
59150713,-0.910786,-0.555888,0.608303,0.592628,-0.074031,-1.002511,-0.598935,-0.068352,-0.811144,1.862415,2.382425,0.080217,-0.90963,2.16796,-0.44731
