ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3,FAC_4
59150700,-0.497593,0.116671,-0.060616,-0.179848,0.566518,0.22214,2.179638,0.257478,0.433385,-0.99695,0.486408,1.801082,1.22146,-0.09713,0.96732,0.19729
59150701,-0.373445,0.463458,0.308541,0.21014,0.475011,0.447069,-0.673176,-0.817763,0.562534,-0.492357,0.117794,1.721244,0.58973,-0.27475,1.10621,0.63401
59150702,0.117425,-0.443057,0.284296,-1.132318,-0.677978,-0.352177,-0.445763,-0.692861,-0.811144,0.228492,-1.024909,0.612878,-0.96519,0.34353,0.02216,-0.5204
59150703,-0.612524,-0.091402,-0.021197,-0.052352,1.463287,0.212863,-0.638974,3.095826,0.22155,-0.99695,0.016221,1.363706,0.67712,-1.18028,0.22981,2.28914
59150704,-0.148926,-1.270481,1.152853,-0.194847,-1.245322,0.494146,0.455565,-0.817763,0.109605,1.147573,-0.400231,1.471592,-0.51039,1.67628,1.14216,-0.76386
59150705,-1.127261,0.390193,1.761679,1.425102,-0.494964,1.966971,3.332489,2.429683,-0.811144,3.292097,0.511184,0.438764,0.45606,3.70768,1.15132,-0.27088
59150706,-0.995979,-0.307968,2.710268,0.660126,-0.202141,-1.964099,0.891081,0.046942,-0.811144,-0.99695,0.812379,-0.038469,0.00664,1.15541,-0.84466,0.5065
59150707,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59150708,-0.698128,-0.576905,1.375341,0.120143,-0.074031,-0.744839,0.161771,0.340417,-0.182838,0.432732,1.206083,-0.323314,-0.36278,0.85542,-0.47901,0.7787
59150709,-0.875235,1.045566,1.263439,0.577628,-0.659677,-0.549671,-0.044289,0.224101,-0.211926,1.453934,0.326558,-0.404021,-0.26335,1.51502,-0.3778,0.20258
59150710,-0.81118,1.226391,1.54021,1.560097,0.548217,-0.727263,0.512385,0.764326,-0.052759,0.228492,-0.230827,0.612878,0.91347,1.07424,-0.02827,0.45931
59150711,-1.046912,0.280938,1.45469,1.890087,0.3286,-0.967619,-0.182346,1.055764,-0.440635,1.642463,-0.010822,-0.499401,-0.02382,1.72143,-0.83826,0.5338
59150712,-1.260129,-1.270481,1.59355,1.365104,-0.604772,-0.826437,1.065336,1.930076,-0.107715,1.147573,1.484958,-0.242608,-0.20448,1.87376,-0.53467,0.97112
59150713,-0.910786,-0.555888,0.608303,0.592628,-0.074031,-1.002511,-0.598935,-0.068352,-0.811144,1.862415,2.382425,0.080217,-1.15923,1.3806,-0.37352,1.6618
59150714,-2.227249,0.039607,1.472323,-1.484807,-1.721158,-1.964099,-0.941087,0.764326,0.200036,-0.99695,1.577916,0.085597,-0.92372,-0.09992,-1.12915,1.83559
59150715,-1.269376,1.087676,2.138387,1.447601,1.609698,-0.896909,0.379778,3.201803,-0.811144,-0.99695,2.216344,0.621248,0.90272,0.25899,-0.26078,3.3038
59150716,-1.183156,0.579054,1.785649,1.447601,0.255394,-1.168378,1.277554,0.046942,0.200036,1.147573,0.536786,0.273912,0.65662,1.89618,-0.30611,0.11822
59150717,-0.917186,1.399131,1.569305,-0.157349,1.097259,-1.173814,0.496817,0.431255,-0.396301,2.219835,0.462419,-0.323314,-0.06943,1.60155,-0.82824,0.71378
59150718,-1.05889,-0.596721,1.675985,1.860088,0.20049,-0.974941,1.467723,0.306353,1.933486,-0.139141,-0.256862,-0.450327,1.59794,0.98114,-0.59074,-0.74922
59150719,-1.353717,-1.270481,1.571068,2.010083,0.85934,-0.931381,0.349758,-0.401424,-0.265789,1.862415,1.246647,0.322336,-0.08511,2.1022,-0.33598,0.70312
59150720,-1.108238,-0.69532,1.061426,1.417602,0.529915,-1.116942,-0.225156,3.678701,-0.131359,1.862415,2.262869,-0.850029,-0.41438,1.21597,-1.14764,2.69612
59150721,-1.31526,0.384366,0.871782,2.685062,1.829315,-0.873206,0.433039,2.512951,-0.463211,2.005383,0.448388,-0.012906,0.66514,1.58287,-0.79945,1.53996
59150722,-1.20121,-0.566553,1.375341,1.995084,0.511614,-1.163523,1.382435,-0.01284,0.365501,1.453934,0.678758,-0.565433,0.56321,1.9149,-0.80641,-0.2012
59150723,-0.783584,-0.147549,2.054214,0.19514,-0.385155,-0.003672,0.729419,0.853999,0.140554,0.075311,2.32158,0.860377,0.12323,1.13015,0.7284,1.59623
59150724,-0.80475,-0.497314,1.302605,2.017583,-0.476662,0.276194,-0.323726,0.531176,-0.811144,0,1.317633,1.580525,-0.0762,1.25574,1.06517,1.40601
59150725,-0.762242,0.301624,2.248178,-0.449839,-0.348553,-0.050418,-0.941087,1.257528,0.565781,-0.99695,0.462419,2.151677,0.29628,0.11635,1.08983,1.86996
59150726,-0.785904,-1.270481,1.098943,1.192609,-0.037429,-0.013531,-0.433969,-1.567173,0.140554,0.909293,0.536786,2.646675,-0.09547,1.47524,1.43818,0.49071
59150727,-0.820045,-1.270481,1.653356,1.79259,0.273695,0.168894,0.697294,2.104938,1.366781,1.147573,1.057351,2.74711,0.96394,1.66193,1.57058,1.66585
59150728,-1.069076,0.736461,2.079736,1.942585,0.054078,0.109505,1.782067,0.853999,-0.367887,2.219835,0.208008,0.696133,0.62706,2.92758,0.51608,-0.04075
59150729,-0.607328,0.69465,0.114577,1.035114,1.170464,-0.407091,0.049562,1.383631,1.716805,-0.139141,0.090587,0.023132,1.46427,-0.49111,-0.28948,0.80857
59150730,-0.591945,-0.484428,0.538873,1.275106,1.518191,0.194386,0.254644,-0.255705,0.21068,-0.99695,-1.024909,-0.121549,1.10703,-0.30988,-0.28713,-0.42661
59150731,-0.486966,0.203367,0.257498,-0.067351,1.152163,1.235065,-0.405264,0.241749,1.456922,-0.99695,0.61898,1.052939,1.22537,-1.0385,1.03577,1.09225
59150732,-0.21125,-0.509785,0.269748,0.427633,-0.128936,0.181551,0.923468,0.306353,-0.150782,0.075311,-1.024909,1.792983,0.3681,0.74012,0.86673,-0.4075
59150733,-0.164368,0.463458,0.010135,-0.367342,0.163887,0.130826,-0.941087,-0.024269,-0.527304,-0.99695,-0.244062,1.516788,-0.06492,-0.6448,0.67602,0.8693
59150734,-0.299936,-0.641639,0.017596,-0.712331,-0.165538,0.052287,-0.334279,-0.068352,0.018542,-0.99695,-0.281245,2.58211,-0.0083,-0.42398,1.15666,0.7106
59150735,-0.827531,-0.40774,0.323461,1.710093,1.078957,-0.489699,1.375111,1.74601,1.368988,-0.99695,0.176395,-0.012906,1.76678,-0.26764,-0.40472,0.41854
59150736,-0.789661,-0.147549,0.748192,-0.502338,1.335177,-0.307594,-0.475536,0.592892,1.973744,-0.99695,0.710307,0.437118,1.1198,-1.13717,-0.08466,1.33091
59150737,0.091122,-0.509785,0.723222,-0.074851,-0.44006,0.043247,0.073149,-0.517999,1.472932,-0.99695,0.052122,1.057041,0.69836,-0.24958,0.82418,-0.1249
59150738,-0.423263,0.301624,0.077882,1.072613,1.152163,-0.265747,-0.316942,0.531176,1.322334,-0.99695,-0.202964,1.229735,1.40136,-0.77406,0.3982,0.80407
59150739,-0.310857,-0.029345,0.323461,0.090144,0.749532,-0.112618,-0.239887,0.817315,0.986509,-0.99695,1.97835,1.29081,0.71491,-0.7845,0.72593,2.06291
59150740,-0.53379,-1.270481,1.132887,0.907618,0.20049,-0.060942,-0.941087,-0.33285,0.788964,-0.99695,0.710307,0.863285,0.34186,-0.16247,0.46823,0.87995
59150741,-0.885745,-0.110731,1.693351,0.112643,0.182188,-0.239643,-0.143374,-1.567173,1.027364,0.611442,0.42783,1.133152,0.38204,0.99088,0.61524,0.11114
59150742,-1.147106,1.636836,1.44931,1.387603,1.207067,-0.539436,-0.34945,1.430469,0.537095,0.718669,1.092643,1.329112,1.01291,0.74447,0.40471,2.14607
59150743,-0.831201,-0.533557,1.526633,1.072613,0.877642,0.018939,-0.032332,0.880901,1.259752,-0.99695,-0.087892,1.923547,1.3418,0.02513,0.88082,1.03632
59150744,-0.868983,-1.270481,0.843124,0.712624,1.591397,-0.230723,-0.941087,-0.462779,0.244,-0.492357,2.0223,1.345927,0.21162,-0.26197,0.47676,2.11944
59150745,-0.490607,1.286557,0.527804,-0.397341,-0.531567,-0.039891,-0.032332,0.241749,1.145978,0.841213,-0.006412,2.764576,0.53689,0.69503,1.52755,0.78237
59150746,-0.660962,0.69465,0.79345,0.742623,0.035777,-0.157256,0.151167,-0.255705,-0.099985,-0.337097,0.208008,1.885488,0.53328,0.53884,0.93275,0.63772
59150747,-1.006459,0.267448,2.401307,1.132611,-0.128936,-0.644208,0.42752,0.400029,-0.233327,0,0.176395,-0.273649,0.33786,1.34774,-0.38596,0.21457
59150748,-0.859471,0.567044,1.968422,1.290106,0.767833,-0.778015,1.012945,3.509479,-0.062122,0.432732,1.731023,0.160923,0.71836,1.09381,-0.28468,2.30906
59150749,-0.901627,-1.270481,0.34794,-0.172348,-0.458361,-1.073269,0.522758,1.430469,0.523196,1.147573,2.391298,-0.825486,-0.61846,0.70463,-0.92152,1.35897
59150750,-0.958197,0.250911,0.608303,0.030145,-0.604772,-1.13025,-0.06051,-0.120036,-0.434891,2.005383,3.031441,-0.968964,-1.12426,1.38965,-0.78236,1.4422
59150751,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59150752,-0.504081,2.019971,-0.055141,-0.232346,0.291997,-0.319414,1.178212,-0.33285,5.317217,0.075311,1.577916,2.232383,2.95683,-0.63848,1.63549,0.71364
59150753,-1.008309,-1.270481,1.811759,0.547629,0.85934,-0.492243,1.898773,-1.567173,4.851462,0.841213,0.276503,2.420698,2.59184,1.0888,1.38027,-0.7279
59150754,-0.852925,-0.566553,2.096886,0.780122,-0.257045,-0.123014,0.478843,-1.567173,1.777476,1.312537,0.849125,2.465893,0.72916,1.92454,1.6139,0.15091
59150755,-1.564614,-0.26701,2.783782,3.772528,6.221653,-1.964099,-0.632407,2.009559,4.992148,1.410936,-1.024909,-0.657271,4.1063,-0.03972,-1.74776,1.47887
59150756,-0.975928,-1.270481,1.084396,1.980084,2.964003,2.873779,2.809672,-0.168274,5.100368,-0.99695,1.949748,1.907113,4.4082,-0.43938,2.61661,0.41558
59150757,-1.579263,4.107772,2.830069,4.192515,4.647732,-1.964099,1.351968,0.817315,4.112861,1.362026,0.344999,0.299681,4.80409,1.07363,-0.49559,1.22135
59150758,-1.006547,0.203367,2.830069,1.597596,3.037208,-1.964099,-0.941087,1.055764,6.171317,0.718669,1.678024,-0.968964,3.14272,-0.44942,-1.04246,1.90631
59150759,-1.672206,1.278878,2.72427,3.930023,3.879073,-1.964099,-0.678137,1.580351,4.132401,1.699022,-0.010822,1.378854,3.45716,0.99206,-0.25629,2.04395
59150760,-1.745685,2.098315,2.890863,4.552503,1.573095,-1.964099,-0.603008,7.613106,-0.811144,3.292097,0.582718,-0.038469,0.75602,2.91021,-1.35841,4.09011
59150761,-1.813117,1.256116,2.830069,5.339979,-1.721158,-1.964099,-0.483045,-1.567173,-0.463211,2.605849,-1.024909,0.51918,0.24086,4.28134,-0.23849,-1.12777
59150762,-1.519552,0.571829,2.365577,3.360041,0.822738,-0.659206,0.593973,0.181451,3.670841,1.74804,0.218919,-0.249036,2.48988,1.85857,-0.09243,-0.19178
59150763,-1.824772,5.279955,2.934511,3.765028,3.220222,-1.964099,-0.941087,-1.567173,2.718792,2.066655,1.778133,2.044069,3.18079,1.67881,0.71866,2.40061
59150775,-0.131635,-0.38061,0.738406,-0.464839,1.188766,-0.408684,-0.080523,-0.33285,-0.320875,-0.99695,-0.18075,0.286466,0.1942,-0.51171,-0.24132,0.34733
59150777,-0.301316,-0.573488,0.954236,0.592628,-0.732882,-0.224456,0.354288,-0.17856,-0.470536,0.718669,-0.613937,-0.968964,-0.41955,1.21407,-0.5917,-0.98239
59150779,0.928399,-0.071418,0.892797,-0.517337,-1.48324,-0.171838,-0.403235,-1.567173,-0.811144,0,3.216731,-0.968964,-1.35948,0.54223,0.30277,0.73127
59150780,-0.652126,0.054327,1.243401,1.4776,-1.48324,-0.264583,-0.338028,-1.567173,-0.498811,2.487901,-0.570928,-0.546082,-0.84104,2.59732,-0.17421,-1.32927
59150781,-0.51553,0.243398,1.094121,0.690125,-1.35513,-0.52981,-0.195209,-0.777472,-0.685238,2.373015,-0.589897,-0.590231,-0.99509,2.27596,-0.42523,-0.98521
59150782,-0.543595,-0.673479,0.79345,1.117611,-0.659677,-0.693332,-0.044289,-0.168274,-0.811144,0.718669,-1.024909,-0.968964,-0.55721,1.24113,-0.95699,-0.97098
59150783,-0.825975,0.355834,1.309394,0.772622,-0.879293,-0.870038,1.136859,0.181451,-0.280689,1.147573,-0.400231,-0.848443,-0.06701,1.79474,-0.79764,-0.89264
59150784,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59150785,-1.08167,0.923154,1.163744,1.342604,-1.080609,-0.763294,0.058864,-0.517999,-0.583273,3.292097,-1.024909,-0.866247,-0.69382,2.87621,-0.80713,-1.19043
59150786,-0.023809,-1.270481,1.614177,-0.622334,-1.556446,-0.450813,-0.121897,0.181451,-0.811144,1.453934,1.772156,-0.968964,-1.70894,1.66162,-0.37511,0.49255
59150787,0.006047,-1.270481,0.340868,0.435133,-0.348553,0.142609,0.379778,-0.068352,-0.434891,-0.139141,4.18074,-0.968964,-0.70215,0.25484,0.07432,1.70601
59150788,-0.392879,1.308753,0.704902,0.075144,-0.458361,0.174567,-0.368535,1.210054,0.094873,0.718669,2.37008,-0.258749,-0.18041,0.45243,0.25577,1.85115
59150789,1.054338,-0.498158,0.076184,0.187641,-1.373431,1.291373,0.197254,-0.61792,-0.196756,0.530655,-0.582161,-0.934019,-0.47989,0.70405,0.51285,-1.55201
59150790,0.705495,0.190325,0.221366,0.300137,-0.9708,0.229868,0.271048,-0.308164,-0.120582,-0.62399,0.378862,-0.968964,-0.07384,0.03288,0.02543,-0.59693
59150791,-1.080966,0.069381,0.495409,1.102612,-0.019127,-1.162483,-0.061484,-0.462779,-0.233327,-0.139141,-0.644008,-0.858731,0.11545,0.42224,-1.20938,-0.51856
59150792,-0.5502,-0.397089,1.590388,0.472632,-0.952499,-0.209751,-0.756681,-0.716491,-0.811144,2.302317,-0.006412,0.111798,-1.21625,2.2315,0.05311,-0.14069
59150793,-1.224284,0.434211,1.952216,2.025083,-0.568169,-0.720042,0.958183,-0.692861,-0.18888,2.596576,1.533039,-0.111808,-0.0855,3.03217,-0.02359,0.08479
59150795,-0.81573,0.144414,1.715693,1.890087,-0.476662,-0.765304,-0.676504,-0.48182,-0.610164,1.526019,1.185036,0.182242,-0.50635,2.00088,0.00013,0.76438
59150816,-0.85586,-0.147549,2.307859,1.537598,-0.44006,-0.865691,-0.941087,2.92929,-0.811144,0,-0.22404,0.88521,-0.21719,1.18598,-0.13751,1.73968
59150817,-0.692902,-0.182101,0.908731,0.742623,-0.476662,-0.704521,-0.080523,-1.567173,-0.811144,1.147573,4.868279,0.395428,-1.04538,1.42486,0.51642,2.24969
59150819,-1.124648,1.269073,2.762181,1.627595,-1.117212,-1.964099,0.87159,0.764326,-0.294797,3.292097,1.057351,1.064833,-0.33221,3.76589,0.03721,0.77227
59150820,-0.875441,-0.752204,2.71533,0.630127,-1.391733,-1.964099,0.575343,-1.567173,-0.811144,1.576478,0.294833,0.304148,-1.02002,2.89838,-0.46805,-0.66461
59150821,-0.950623,-0.576905,2.054214,0.795121,-0.202141,-0.70942,1.043761,-1.567173,-0.811144,0.228492,0.43918,0.178858,-0.12348,1.75147,-0.12509,-0.55235
59150822,-0.469617,-1.270481,2.66035,0.015146,-0.385155,-1.964099,-0.105834,-1.567173,-0.811144,-0.99695,-0.04885,0.631709,-0.59685,1.00761,-0.47721,-0.1489
59150823,-1.205702,1.168992,2.830069,1.635095,0.456709,-1.964099,-0.941087,-1.567173,-0.811144,0.432732,1.317633,1.064833,-0.07644,1.69671,-0.1,1.36931
59150824,-0.914103,-0.521859,1.694904,0.472632,-0.275347,-0.694835,-0.618376,1.193813,-0.259591,1.504994,-0.512878,-0.094213,-0.58951,1.50221,-0.60666,0.44755
59150827,2.017584,-0.544894,1.63943,0.937617,-1.044006,0.234989,0.242188,-1.567173,-0.143974,2.902184,0.43918,0.302159,-0.83796,2.78527,1.3018,-1.15094
59150828,-0.590947,-0.475596,1.565961,-0.382342,-0.000826,-0.481077,-0.314647,-0.551843,-0.574956,0.75766,2.206184,0.725867,-0.81294,1.04731,0.333,1.51731
59150831,-0.55751,-0.418135,2.733087,0.240139,-0.677978,-1.964099,0.441146,-1.567173,-0.811144,1.415639,-0.648597,-0.261083,-0.82256,2.47115,-0.88234,-1.09211
59150832,-1.214156,1.817582,2.830069,2.160079,-0.092333,-1.964099,1.489424,-1.567173,-0.811144,1.576478,-0.416457,0.322336,0.54011,3.12646,-0.45762,-0.97122
59150834,-0.915865,-0.222411,2.753215,1.702593,-0.18384,-1.964099,-0.451456,-0.517999,-0.811144,0.952617,-0.424257,1.162899,-0.33891,2.26547,-0.25656,0.29229
59150837,-0.724402,-0.596721,1.844608,0.555129,-0.9708,-0.247439,-0.941087,-1.567173,-0.811144,2.219835,0.234522,0.197371,-1.29448,2.34084,0.13257,-0.21731
59150840,-1.516382,3.096477,2.459774,3.540035,0.914245,-1.964099,1.867566,0.531176,0.433385,3.292097,-0.45702,-0.229402,1.65128,3.56571,-0.81114,-0.43074
59150841,-1.046736,-1.270481,2.830069,1.087612,-0.568169,-1.964099,1.75678,0.111506,-0.811144,1.862415,-0.467161,-0.242608,-0.48208,3.16703,-1.05,-0.92832
59150842,-0.514092,-0.198591,1.65747,-0.472339,-0.879293,-0.308038,0.005533,0.111506,-0.502975,1.273722,0.373624,-0.76353,-0.90215,1.46626,-0.46427,-0.02445
